language,pair_id,order,parsed_choice,old_choice,margin,abs_margin
java,full_rq0_seed42__rq0_0118__rq0_0263,BA,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0119__rq0_0122,BA,A,B,14.5,14.5
java,full_rq0_seed42__rq0_0119__rq0_0178,AB,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0120__rq0_0198,BA,A,B,12.75,12.75
java,full_rq0_seed42__rq0_0120__rq0_0216,BA,A,B,7.5,7.5
java,full_rq0_seed42__rq0_0120__rq0_0260,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0120__rq0_0292,BA,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0122__rq0_0139,BA,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0122__rq0_0198,AB,B,A,-6.5,6.5
java,full_rq0_seed42__rq0_0122__rq0_0198,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0122__rq0_0225,BA,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0122__rq0_0239,AB,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0122__rq0_0239,BA,A,B,9.5,9.5
java,full_rq0_seed42__rq0_0123__rq0_0149,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0123__rq0_0154,AB,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0124__rq0_0158,AB,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0124__rq0_0187,AB,B,A,-3.25,3.25
java,full_rq0_seed42__rq0_0124__rq0_0245,BA,A,B,12.5,12.5
java,full_rq0_seed42__rq0_0125__rq0_0134,AB,B,A,-6.5,6.5
java,full_rq0_seed42__rq0_0125__rq0_0134,BA,A,B,11.0,11.0
java,full_rq0_seed42__rq0_0126__rq0_0134,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0126__rq0_0145,AB,A,B,7.0,7.0
java,full_rq0_seed42__rq0_0126__rq0_0149,AB,A,B,15.75,15.75
java,full_rq0_seed42__rq0_0126__rq0_0149,BA,B,A,-0.25,0.25
java,full_rq0_seed42__rq0_0126__rq0_0169,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0126__rq0_0238,AB,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0126__rq0_0269,AB,A,B,16.75,16.75
java,full_rq0_seed42__rq0_0126__rq0_0278,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0127__rq0_0133,AB,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0127__rq0_0133,BA,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0128__rq0_0219,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0129__rq0_0195,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0129__rq0_0195,BA,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0129__rq0_0244,AB,A,B,10.0,10.0
java,full_rq0_seed42__rq0_0129__rq0_0311,BA,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0130__rq0_0215,AB,A,B,7.75,7.75
java,full_rq0_seed42__rq0_0131__rq0_0170,AB,B,A,-12.5,12.5
java,full_rq0_seed42__rq0_0131__rq0_0170,BA,A,B,5.5,5.5
java,full_rq0_seed42__rq0_0131__rq0_0196,AB,B,A,-6.5,6.5
java,full_rq0_seed42__rq0_0131__rq0_0196,BA,A,B,8.75,8.75
java,full_rq0_seed42__rq0_0131__rq0_0202,AB,B,A,-1.25,1.25
java,full_rq0_seed42__rq0_0132__rq0_0149,BA,B,A,-6.75,6.75
java,full_rq0_seed42__rq0_0132__rq0_0194,AB,B,A,-7.5,7.5
java,full_rq0_seed42__rq0_0132__rq0_0194,BA,A,B,12.25,12.25
java,full_rq0_seed42__rq0_0132__rq0_0282,BA,A,B,14.0,14.0
java,full_rq0_seed42__rq0_0134__rq0_0151,AB,B,A,-5.25,5.25
java,full_rq0_seed42__rq0_0137__rq0_0278,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0138__rq0_0193,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0138__rq0_0193,BA,A,B,6.25,6.25
java,full_rq0_seed42__rq0_0138__rq0_0219,BA,A,B,6.75,6.75
java,full_rq0_seed42__rq0_0138__rq0_0236,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0138__rq0_0236,BA,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0138__rq0_0239,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0138__rq0_0284,AB,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0138__rq0_0284,BA,A,B,9.5,9.5
java,full_rq0_seed42__rq0_0139__rq0_0265,BA,A,B,1.75,1.75
java,full_rq0_seed42__rq0_0140__rq0_0260,BA,A,B,10.0,10.0
java,full_rq0_seed42__rq0_0141__rq0_0215,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0142__rq0_0251,BA,A,B,9.75,9.75
java,full_rq0_seed42__rq0_0145__rq0_0147,AB,A,B,6.25,6.25
java,full_rq0_seed42__rq0_0145__rq0_0159,AB,A,B,5.0,5.0
java,full_rq0_seed42__rq0_0145__rq0_0159,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0145__rq0_0240,BA,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0146__rq0_0291,BA,A,B,14.75,14.75
java,full_rq0_seed42__rq0_0148__rq0_0150,AB,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0148__rq0_0158,AB,B,A,-3.75,3.75
java,full_rq0_seed42__rq0_0148__rq0_0161,BA,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0149__rq0_0206,AB,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0149__rq0_0206,BA,A,B,13.25,13.25
java,full_rq0_seed42__rq0_0149__rq0_0275,AB,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0149__rq0_0275,BA,A,B,10.25,10.25
java,full_rq0_seed42__rq0_0149__rq0_0297,AB,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0149__rq0_0299,BA,A,B,10.25,10.25
java,full_rq0_seed42__rq0_0150__rq0_0241,BA,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0150__rq0_0263,BA,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0150__rq0_0283,BA,A,B,3.75,3.75
java,full_rq0_seed42__rq0_0151__rq0_0157,BA,B,A,-1.5,1.5
java,full_rq0_seed42__rq0_0151__rq0_0177,AB,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0151__rq0_0177,BA,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0151__rq0_0275,BA,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0152__rq0_0157,BA,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0152__rq0_0239,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0152__rq0_0269,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0152__rq0_0305,BA,A,B,11.25,11.25
java,full_rq0_seed42__rq0_0153__rq0_0234,AB,B,A,-8.75,8.75
java,full_rq0_seed42__rq0_0153__rq0_0234,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0153__rq0_0236,AB,B,A,-9.0,9.0
java,full_rq0_seed42__rq0_0153__rq0_0236,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0154__rq0_0228,BA,A,B,11.5,11.5
java,full_rq0_seed42__rq0_0154__rq0_0311,BA,A,B,9.75,9.75
java,full_rq0_seed42__rq0_0155__rq0_0180,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0155__rq0_0182,BA,B,A,-14.25,14.25
java,full_rq0_seed42__rq0_0155__rq0_0281,AB,B,A,-4.25,4.25
java,full_rq0_seed42__rq0_0156__rq0_0208,BA,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0156__rq0_0231,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0157__rq0_0182,AB,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0158__rq0_0259,BA,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0159__rq0_0208,AB,B,A,-5.5,5.5
java,full_rq0_seed42__rq0_0159__rq0_0208,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0160__rq0_0185,AB,B,A,-0.5,0.5
java,full_rq0_seed42__rq0_0161__rq0_0278,AB,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0162__rq0_0217,AB,B,A,-11.5,11.5
java,full_rq0_seed42__rq0_0162__rq0_0217,BA,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0162__rq0_0225,BA,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0164__rq0_0216,AB,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0164__rq0_0216,BA,A,B,3.75,3.75
java,full_rq0_seed42__rq0_0165__rq0_0288,AB,B,A,-9.25,9.25
java,full_rq0_seed42__rq0_0165__rq0_0288,BA,A,B,10.75,10.75
java,full_rq0_seed42__rq0_0166__rq0_0282,AB,B,A,-0.25,0.25
java,full_rq0_seed42__rq0_0166__rq0_0282,BA,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0166__rq0_0283,AB,B,A,-0.25,0.25
java,full_rq0_seed42__rq0_0166__rq0_0312,AB,A,B,1.75,1.75
java,full_rq0_seed42__rq0_0167__rq0_0248,AB,B,A,-3.5,3.5
java,full_rq0_seed42__rq0_0167__rq0_0282,BA,A,B,7.5,7.5
java,full_rq0_seed42__rq0_0168__rq0_0229,AB,B,A,-0.25,0.25
java,full_rq0_seed42__rq0_0169__rq0_0221,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0169__rq0_0312,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0170__rq0_0219,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0170__rq0_0219,BA,B,A,-15.5,15.5
java,full_rq0_seed42__rq0_0170__rq0_0303,BA,B,A,-13.25,13.25
java,full_rq0_seed42__rq0_0171__rq0_0197,AB,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0171__rq0_0197,BA,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0174__rq0_0190,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0174__rq0_0253,BA,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0174__rq0_0262,AB,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0174__rq0_0262,BA,A,B,6.25,6.25
java,full_rq0_seed42__rq0_0175__rq0_0235,AB,B,A,-12.0,12.0
java,full_rq0_seed42__rq0_0175__rq0_0235,BA,A,B,3.75,3.75
java,full_rq0_seed42__rq0_0175__rq0_0304,AB,B,A,-9.75,9.75
java,full_rq0_seed42__rq0_0175__rq0_0304,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0176__rq0_0221,AB,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0176__rq0_0221,BA,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0177__rq0_0179,AB,B,A,-12.5,12.5
java,full_rq0_seed42__rq0_0177__rq0_0179,BA,A,B,12.5,12.5
java,full_rq0_seed42__rq0_0177__rq0_0180,AB,B,A,-3.75,3.75
java,full_rq0_seed42__rq0_0177__rq0_0180,BA,A,B,16.25,16.25
java,full_rq0_seed42__rq0_0177__rq0_0196,AB,B,A,-8.75,8.75
java,full_rq0_seed42__rq0_0177__rq0_0196,BA,A,B,13.0,13.0
java,full_rq0_seed42__rq0_0177__rq0_0211,AB,B,A,-4.75,4.75
java,full_rq0_seed42__rq0_0177__rq0_0211,BA,A,B,10.25,10.25
java,full_rq0_seed42__rq0_0177__rq0_0228,BA,A,B,14.0,14.0
java,full_rq0_seed42__rq0_0178__rq0_0233,BA,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0179__rq0_0199,BA,B,A,-6.75,6.75
java,full_rq0_seed42__rq0_0180__rq0_0264,BA,A,B,5.0,5.0
java,full_rq0_seed42__rq0_0180__rq0_0296,AB,A,B,9.5,9.5
java,full_rq0_seed42__rq0_0181__rq0_0271,AB,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0181__rq0_0271,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0182__rq0_0204,BA,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0182__rq0_0217,AB,B,A,-12.0,12.0
java,full_rq0_seed42__rq0_0182__rq0_0217,BA,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0182__rq0_0220,AB,B,A,-7.5,7.5
java,full_rq0_seed42__rq0_0182__rq0_0220,BA,A,B,6.0,6.0
java,full_rq0_seed42__rq0_0182__rq0_0258,AB,B,A,-1.0,1.0
java,full_rq0_seed42__rq0_0182__rq0_0258,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0183__rq0_0199,AB,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0183__rq0_0227,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0183__rq0_0227,BA,B,A,-1.75,1.75
java,full_rq0_seed42__rq0_0183__rq0_0259,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0184__rq0_0228,BA,A,B,0.75,0.75
java,full_rq0_seed42__rq0_0184__rq0_0293,BA,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0186__rq0_0221,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0188__rq0_0189,AB,B,A,-5.5,5.5
java,full_rq0_seed42__rq0_0191__rq0_0211,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0197__rq0_0249,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0198__rq0_0230,BA,B,A,-8.0,8.0
java,full_rq0_seed42__rq0_0199__rq0_0276,AB,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0200__rq0_0297,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0202__rq0_0233,BA,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0204__rq0_0281,AB,B,A,-11.0,11.0
java,full_rq0_seed42__rq0_0204__rq0_0281,BA,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0207__rq0_0282,BA,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0207__rq0_0294,AB,B,A,-5.75,5.75
java,full_rq0_seed42__rq0_0208__rq0_0212,AB,A,B,8.0,8.0
java,full_rq0_seed42__rq0_0209__rq0_0281,AB,B,A,-4.0,4.0
java,full_rq0_seed42__rq0_0210__rq0_0282,BA,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0211__rq0_0244,AB,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0211__rq0_0296,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0212__rq0_0310,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0213__rq0_0217,BA,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0214__rq0_0230,BA,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0214__rq0_0287,BA,B,A,-1.75,1.75
java,full_rq0_seed42__rq0_0216__rq0_0281,BA,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0216__rq0_0285,AB,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0217__rq0_0239,BA,B,A,-4.75,4.75
java,full_rq0_seed42__rq0_0218__rq0_0227,BA,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0218__rq0_0261,AB,B,A,-8.75,8.75
java,full_rq0_seed42__rq0_0218__rq0_0297,BA,B,A,-6.75,6.75
java,full_rq0_seed42__rq0_0218__rq0_0301,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0219__rq0_0298,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0221__rq0_0265,AB,B,A,-1.5,1.5
java,full_rq0_seed42__rq0_0221__rq0_0289,AB,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0225__rq0_0256,BA,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0225__rq0_0272,BA,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0226__rq0_0251,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0232__rq0_0252,AB,A,B,10.75,10.75
java,full_rq0_seed42__rq0_0232__rq0_0264,BA,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0235__rq0_0281,AB,B,A,-6.75,6.75
java,full_rq0_seed42__rq0_0235__rq0_0282,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0235__rq0_0302,AB,A,B,10.25,10.25
java,full_rq0_seed42__rq0_0236__rq0_0278,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0241__rq0_0242,BA,A,B,12.25,12.25
java,full_rq0_seed42__rq0_0242__rq0_0283,AB,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0242__rq0_0285,AB,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0242__rq0_0294,AB,A,B,13.5,13.5
java,full_rq0_seed42__rq0_0243__rq0_0283,AB,A,B,12.0,12.0
java,full_rq0_seed42__rq0_0244__rq0_0284,BA,A,B,11.5,11.5
java,full_rq0_seed42__rq0_0246__rq0_0264,AB,B,A,-1.75,1.75
java,full_rq0_seed42__rq0_0246__rq0_0264,BA,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0247__rq0_0287,BA,B,A,-1.5,1.5
java,full_rq0_seed42__rq0_0251__rq0_0256,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0251__rq0_0256,BA,A,B,0.25,0.25
java,full_rq0_seed42__rq0_0251__rq0_0265,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0263__rq0_0264,BA,A,B,8.0,8.0
java,full_rq0_seed42__rq0_0268__rq0_0276,BA,B,A,-7.0,7.0
java,full_rq0_seed42__rq0_0268__rq0_0280,BA,B,A,-2.75,2.75
java,full_rq0_seed42__rq0_0268__rq0_0297,AB,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0268__rq0_0297,BA,B,A,-7.0,7.0
java,full_rq0_seed42__rq0_0269__rq0_0310,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0282__rq0_0311,BA,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0285__rq0_0287,BA,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0285__rq0_0289,BA,B,A,-0.75,0.75
java,full_rq0_seed42__rq0_0287__rq0_0293,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0289__rq0_0293,BA,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0000__rq0_0143,BA,B,A,-2.75,2.75
java,full_rq0_seed42__rq0_0000__rq0_0153,AB,A,B,6.75,6.75
java,full_rq0_seed42__rq0_0000__rq0_0153,BA,B,A,-3.25,3.25
java,full_rq0_seed42__rq0_0000__rq0_0307,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0001__rq0_0165,AB,A,B,11.75,11.75
java,full_rq0_seed42__rq0_0001__rq0_0191,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0003__rq0_0017,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0003__rq0_0131,AB,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0003__rq0_0131,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0004__rq0_0304,AB,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0006__rq0_0229,BA,A,B,10.0,10.0
java,full_rq0_seed42__rq0_0007__rq0_0107,BA,A,B,9.25,9.25
java,full_rq0_seed42__rq0_0007__rq0_0251,BA,A,B,9.0,9.0
java,full_rq0_seed42__rq0_0008__rq0_0094,AB,A,B,1.5,1.5
java,full_rq0_seed42__rq0_0008__rq0_0094,BA,B,A,-3.5,3.5
java,full_rq0_seed42__rq0_0008__rq0_0137,BA,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0009__rq0_0046,AB,A,B,6.25,6.25
java,full_rq0_seed42__rq0_0009__rq0_0046,BA,B,A,-3.25,3.25
java,full_rq0_seed42__rq0_0009__rq0_0059,AB,B,A,-2.5,2.5
java,full_rq0_seed42__rq0_0009__rq0_0094,AB,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0009__rq0_0094,BA,B,A,-5.0,5.0
java,full_rq0_seed42__rq0_0009__rq0_0116,BA,B,A,-7.0,7.0
java,full_rq0_seed42__rq0_0009__rq0_0184,AB,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0010__rq0_0250,BA,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0011__rq0_0113,AB,A,B,14.5,14.5
java,full_rq0_seed42__rq0_0011__rq0_0113,BA,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0011__rq0_0304,BA,A,B,6.0,6.0
java,full_rq0_seed42__rq0_0012__rq0_0069,AB,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0012__rq0_0069,BA,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0012__rq0_0264,AB,B,A,-9.5,9.5
java,full_rq0_seed42__rq0_0013__rq0_0202,AB,B,A,-2.0,2.0
java,full_rq0_seed42__rq0_0014__rq0_0041,BA,A,B,2.25,2.25
java,full_rq0_seed42__rq0_0014__rq0_0212,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0014__rq0_0276,BA,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0015__rq0_0169,BA,A,B,3.25,3.25
java,full_rq0_seed42__rq0_0016__rq0_0241,AB,B,A,-4.5,4.5
java,full_rq0_seed42__rq0_0016__rq0_0241,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0016__rq0_0254,AB,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0016__rq0_0273,AB,B,A,-4.75,4.75
java,full_rq0_seed42__rq0_0016__rq0_0273,BA,A,B,5.0,5.0
java,full_rq0_seed42__rq0_0017__rq0_0045,AB,A,B,2.5,2.5
java,full_rq0_seed42__rq0_0017__rq0_0045,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0017__rq0_0132,AB,A,B,11.0,11.0
java,full_rq0_seed42__rq0_0017__rq0_0273,BA,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0018__rq0_0062,BA,B,A,-1.0,1.0
java,full_rq0_seed42__rq0_0018__rq0_0137,BA,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0018__rq0_0199,BA,A,B,4.25,4.25
java,full_rq0_seed42__rq0_0018__rq0_0232,BA,A,B,9.5,9.5
java,full_rq0_seed42__rq0_0018__rq0_0242,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0019__rq0_0041,BA,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0019__rq0_0071,AB,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0019__rq0_0071,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0019__rq0_0109,AB,A,B,5.75,5.75
java,full_rq0_seed42__rq0_0019__rq0_0114,AB,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0019__rq0_0123,BA,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0019__rq0_0262,BA,A,B,7.75,7.75
java,full_rq0_seed42__rq0_0021__rq0_0159,AB,A,B,4.5,4.5
java,full_rq0_seed42__rq0_0021__rq0_0159,BA,A,B,8.0,8.0
java,full_rq0_seed42__rq0_0021__rq0_0182,AB,A,B,12.75,12.75
java,full_rq0_seed42__rq0_0021__rq0_0197,BA,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0021__rq0_0257,AB,B,A,-2.75,2.75
java,full_rq0_seed42__rq0_0021__rq0_0264,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0021__rq0_0287,BA,B,A,-1.75,1.75
java,full_rq0_seed42__rq0_0021__rq0_0299,AB,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0022__rq0_0139,AB,A,B,8.25,8.25
java,full_rq0_seed42__rq0_0022__rq0_0139,BA,B,A,-9.0,9.0
java,full_rq0_seed42__rq0_0022__rq0_0280,AB,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0022__rq0_0280,BA,B,A,-4.5,4.5
java,full_rq0_seed42__rq0_0023__rq0_0174,AB,A,B,10.0,10.0
java,full_rq0_seed42__rq0_0023__rq0_0292,AB,B,A,-4.25,4.25
java,full_rq0_seed42__rq0_0026__rq0_0107,AB,B,A,-12.5,12.5
java,full_rq0_seed42__rq0_0026__rq0_0107,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0026__rq0_0197,BA,A,B,0.5,0.5
java,full_rq0_seed42__rq0_0027__rq0_0193,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0027__rq0_0207,AB,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0027__rq0_0207,BA,B,A,-5.5,5.5
java,full_rq0_seed42__rq0_0027__rq0_0256,BA,A,B,12.25,12.25
java,full_rq0_seed42__rq0_0027__rq0_0272,BA,A,B,8.75,8.75
java,full_rq0_seed42__rq0_0027__rq0_0275,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0027__rq0_0275,BA,A,B,2.0,2.0
java,full_rq0_seed42__rq0_0028__rq0_0109,AB,B,A,-4.75,4.75
java,full_rq0_seed42__rq0_0028__rq0_0160,AB,A,B,7.25,7.25
java,full_rq0_seed42__rq0_0028__rq0_0160,BA,A,B,5.5,5.5
java,full_rq0_seed42__rq0_0029__rq0_0054,BA,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0029__rq0_0116,AB,A,B,11.0,11.0
java,full_rq0_seed42__rq0_0029__rq0_0116,BA,B,A,-5.75,5.75
java,full_rq0_seed42__rq0_0029__rq0_0140,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0029__rq0_0171,BA,B,A,-4.5,4.5
java,full_rq0_seed42__rq0_0029__rq0_0230,BA,B,A,-4.25,4.25
java,full_rq0_seed42__rq0_0030__rq0_0094,AB,A,B,1.0,1.0
java,full_rq0_seed42__rq0_0030__rq0_0117,BA,A,B,1.75,1.75
java,full_rq0_seed42__rq0_0030__rq0_0166,AB,B,A,-3.25,3.25
java,full_rq0_seed42__rq0_0030__rq0_0235,BA,A,B,10.75,10.75
java,full_rq0_seed42__rq0_0031__rq0_0083,AB,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0031__rq0_0108,BA,A,B,4.75,4.75
java,full_rq0_seed42__rq0_0031__rq0_0159,AB,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0031__rq0_0176,AB,B,A,-3.0,3.0
java,full_rq0_seed42__rq0_0031__rq0_0176,BA,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0031__rq0_0238,BA,A,B,3.0,3.0
java,full_rq0_seed42__rq0_0031__rq0_0239,BA,A,B,5.5,5.5
java,full_rq0_seed42__rq0_0031__rq0_0256,BA,A,B,5.25,5.25
java,full_rq0_seed42__rq0_0031__rq0_0282,AB,B,A,-1.5,1.5
java,full_rq0_seed42__rq0_0031__rq0_0282,BA,A,B,7.5,7.5
java,full_rq0_seed42__rq0_0034__rq0_0038,BA,B,A,-4.25,4.25
java,full_rq0_seed42__rq0_0034__rq0_0089,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0034__rq0_0132,AB,A,B,2.75,2.75
java,full_rq0_seed42__rq0_0034__rq0_0181,AB,A,B,4.0,4.0
java,full_rq0_seed42__rq0_0034__rq0_0260,AB,A,B,1.25,1.25
java,full_rq0_seed42__rq0_0034__rq0_0260,BA,A,B,0.0,0.0
java,full_rq0_seed42__rq0_0035__rq0_0113,AB,A,B,3.5,3.5
java,full_rq0_seed42__rq0_0035__rq0_0113,BA,B,A,-2.25,2.25
java,full_rq0_seed42__rq0_0035__rq0_0139,BA,B,A,-9.5,9.5
java,full_rq0_seed42__rq0_0035__rq0_0254,AB,A,B,8.5,8.5
java,full_rq0_seed42__rq0_0035__rq0_0303,AB,A,B,6.5,6.5
java,full_rq0_seed42__rq0_0036__rq0_0068,BA,A,B,0.25,0.25
