pair_id,language,difficulty,snippet_i,snippet_j,human_preference,valid,strict_choice,strict_correct,margin_AB,margin_BA,c,b,tie_c,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation,d_choice,d_correct,ab_correct,ba_correct,ocr_correct,selected_model
full_rq0_seed42__rq0_0021__rq0_0064,java,easy,rq0_0021,rq0_0064,rq0_0021,True,rq0_0021,True,3.0,-10.0,6.5,-3.5,False,False,True,True,False,rq0_0021,True,True,True,True,svr
full_rq0_seed42__rq0_0021__rq0_0132,java,easy,rq0_0021,rq0_0132,rq0_0021,False,,False,12.25,4.75,3.75,8.5,False,False,True,False,False,rq0_0021,True,True,False,False,svr
full_rq0_seed42__rq0_0021__rq0_0167,java,easy,rq0_0021,rq0_0167,rq0_0021,True,rq0_0167,False,-0.75,5.75,-3.25,2.5,False,False,True,True,False,rq0_0167,False,False,False,True,svr
full_rq0_seed42__rq0_0021__rq0_0218,java,easy,rq0_0021,rq0_0218,rq0_0021,False,,False,-4.25,-4.75,0.25,-4.5,False,False,True,False,False,rq0_0021,True,False,True,False,svr
full_rq0_seed42__rq0_0021__rq0_0276,java,easy,rq0_0021,rq0_0276,rq0_0021,False,,False,-2.0,-7.25,2.625,-4.625,False,False,True,False,False,rq0_0021,True,False,True,False,svr
full_rq0_seed42__rq0_0021__rq0_0308,java,easy,rq0_0021,rq0_0308,rq0_0021,False,,False,-5.5,-0.75,-2.375,-3.125,False,False,True,False,False,rq0_0308,False,False,True,False,svr
full_rq0_seed42__rq0_0022__rq0_0048,java,easy,rq0_0022,rq0_0048,rq0_0048,True,rq0_0022,False,2.5,-4.5,3.5,-1.0,False,False,True,True,False,rq0_0022,False,False,False,False,svr
full_rq0_seed42__rq0_0022__rq0_0149,java,easy,rq0_0022,rq0_0149,rq0_0022,True,rq0_0022,True,16.75,-11.0,13.875,2.875,False,False,True,True,False,rq0_0022,True,True,True,True,svr
full_rq0_seed42__rq0_0022__rq0_0180,java,easy,rq0_0022,rq0_0180,rq0_0022,True,rq0_0022,True,12.75,-1.25,7.0,5.75,False,False,True,True,False,rq0_0022,True,True,True,True,svr
full_rq0_seed42__rq0_0022__rq0_0208,java,easy,rq0_0022,rq0_0208,rq0_0208,False,,False,2.25,3.25,-0.5,2.75,False,False,True,False,False,rq0_0208,True,False,True,False,svr
full_rq0_seed42__rq0_0022__rq0_0217,java,easy,rq0_0022,rq0_0217,rq0_0022,True,rq0_0022,True,6.75,-11.75,9.25,-2.5,False,False,True,True,False,rq0_0022,True,True,True,True,svr
full_rq0_seed42__rq0_0022__rq0_0244,java,easy,rq0_0022,rq0_0244,rq0_0244,True,rq0_0022,False,13.25,-17.0,15.125,-1.875,False,False,True,True,False,rq0_0022,False,False,False,True,svr
full_rq0_seed42__rq0_0022__rq0_0308,java,easy,rq0_0022,rq0_0308,rq0_0022,True,rq0_0022,True,0.75,-9.75,5.25,-4.5,False,False,True,True,False,rq0_0022,True,True,True,False,svr
full_rq0_seed42__rq0_0023__rq0_0100,java,easy,rq0_0023,rq0_0100,rq0_0100,False,,False,-3.25,-0.5,-1.375,-1.875,False,False,True,False,False,rq0_0100,True,True,False,False,svr
full_rq0_seed42__rq0_0023__rq0_0130,java,easy,rq0_0023,rq0_0130,rq0_0130,True,rq0_0130,True,-18.0,13.75,-15.875,-2.125,False,False,True,True,False,rq0_0130,True,True,True,False,svr
full_rq0_seed42__rq0_0023__rq0_0137,java,easy,rq0_0023,rq0_0137,rq0_0137,True,rq0_0137,True,-19.75,5.5,-12.625,-7.125,False,False,True,True,False,rq0_0137,True,True,True,False,svr
full_rq0_seed42__rq0_0023__rq0_0160,java,easy,rq0_0023,rq0_0160,rq0_0160,True,rq0_0160,True,-5.0,12.0,-8.5,3.5,False,False,True,True,False,rq0_0160,True,True,True,False,svr
full_rq0_seed42__rq0_0023__rq0_0203,java,easy,rq0_0023,rq0_0203,rq0_0203,True,rq0_0203,True,-20.25,14.25,-17.25,-3.0,False,False,True,True,False,rq0_0203,True,True,True,True,svr
full_rq0_seed42__rq0_0023__rq0_0214,java,easy,rq0_0023,rq0_0214,rq0_0214,True,rq0_0214,True,-11.25,0.25,-5.75,-5.5,False,False,True,True,False,rq0_0214,True,True,True,False,svr
full_rq0_seed42__rq0_0023__rq0_0247,java,easy,rq0_0023,rq0_0247,rq0_0247,True,rq0_0247,True,-9.25,11.75,-10.5,1.25,False,False,True,True,False,rq0_0247,True,True,True,True,svr
full_rq0_seed42__rq0_0023__rq0_0260,java,easy,rq0_0023,rq0_0260,rq0_0260,False,,False,-18.0,-4.0,-7.0,-11.0,False,False,True,False,False,rq0_0260,True,True,False,False,svr
full_rq0_seed42__rq0_0024__rq0_0058,java,easy,rq0_0024,rq0_0058,rq0_0058,True,rq0_0058,True,-19.0,8.25,-13.625,-5.375,False,False,True,True,False,rq0_0058,True,True,True,False,svr
full_rq0_seed42__rq0_0024__rq0_0069,java,easy,rq0_0024,rq0_0069,rq0_0069,True,rq0_0069,True,-12.25,14.25,-13.25,1.0,False,False,True,True,False,rq0_0069,True,True,True,False,svr
full_rq0_seed42__rq0_0024__rq0_0083,java,easy,rq0_0024,rq0_0083,rq0_0083,True,rq0_0083,True,-19.25,14.75,-17.0,-2.25,False,False,True,True,False,rq0_0083,True,True,True,True,svr
full_rq0_seed42__rq0_0024__rq0_0192,java,easy,rq0_0024,rq0_0192,rq0_0192,True,rq0_0192,True,-18.5,15.5,-17.0,-1.5,False,False,True,True,False,rq0_0192,True,True,True,True,svr
full_rq0_seed42__rq0_0024__rq0_0206,java,easy,rq0_0024,rq0_0206,rq0_0206,True,rq0_0206,True,-14.5,10.25,-12.375,-2.125,False,False,True,True,False,rq0_0206,True,True,True,False,svr
full_rq0_seed42__rq0_0024__rq0_0212,java,easy,rq0_0024,rq0_0212,rq0_0212,True,rq0_0212,True,-19.25,8.75,-14.0,-5.25,False,False,True,True,False,rq0_0212,True,True,True,True,svr
full_rq0_seed42__rq0_0024__rq0_0246,java,easy,rq0_0024,rq0_0246,rq0_0246,True,rq0_0246,True,-14.75,15.25,-15.0,0.25,False,False,True,True,False,rq0_0246,True,True,True,True,svr
full_rq0_seed42__rq0_0024__rq0_0250,java,easy,rq0_0024,rq0_0250,rq0_0250,True,rq0_0250,True,-22.25,15.25,-18.75,-3.5,False,False,True,True,False,rq0_0250,True,True,True,False,svr
full_rq0_seed42__rq0_0024__rq0_0259,java,easy,rq0_0024,rq0_0259,rq0_0259,True,rq0_0259,True,-18.75,2.0,-10.375,-8.375,False,False,True,True,False,rq0_0259,True,True,True,False,svr
full_rq0_seed42__rq0_0025__rq0_0181,java,easy,rq0_0025,rq0_0181,rq0_0025,True,rq0_0025,True,12.5,-1.25,6.875,5.625,False,False,True,True,False,rq0_0025,True,True,True,False,svr
full_rq0_seed42__rq0_0025__rq0_0281,java,easy,rq0_0025,rq0_0281,rq0_0025,True,rq0_0025,True,3.0,-6.25,4.625,-1.625,False,False,True,True,False,rq0_0025,True,True,True,True,svr
full_rq0_seed42__rq0_0025__rq0_0295,java,easy,rq0_0025,rq0_0295,rq0_0025,True,rq0_0025,True,0.5,-5.0,2.75,-2.25,False,False,True,True,False,rq0_0025,True,True,True,True,svr
full_rq0_seed42__rq0_0026__rq0_0057,java,easy,rq0_0026,rq0_0057,rq0_0057,False,,False,-11.25,-1.25,-5.0,-6.25,False,False,True,False,False,rq0_0057,True,True,False,False,svr
full_rq0_seed42__rq0_0026__rq0_0087,java,easy,rq0_0026,rq0_0087,rq0_0087,True,rq0_0087,True,-9.75,10.5,-10.125,0.375,False,False,True,True,False,rq0_0087,True,True,True,False,svr
full_rq0_seed42__rq0_0026__rq0_0089,java,easy,rq0_0026,rq0_0089,rq0_0026,False,,False,-1.25,-11.25,5.0,-6.25,False,False,True,False,False,rq0_0026,True,False,True,True,svr
full_rq0_seed42__rq0_0026__rq0_0115,java,easy,rq0_0026,rq0_0115,rq0_0115,True,rq0_0026,False,0.5,-8.0,4.25,-3.75,False,False,True,True,False,rq0_0026,False,False,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0050,java,easy,rq0_0027,rq0_0050,rq0_0027,False,,False,1.25,2.5,-0.625,1.875,False,False,True,False,False,rq0_0050,False,True,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0067,java,easy,rq0_0027,rq0_0067,rq0_0027,True,rq0_0027,True,1.0,-4.25,2.625,-1.625,False,False,True,True,False,rq0_0027,True,True,True,False,svr
full_rq0_seed42__rq0_0027__rq0_0130,java,easy,rq0_0027,rq0_0130,rq0_0027,True,rq0_0130,False,-11.25,9.5,-10.375,-0.875,False,False,True,True,False,rq0_0130,False,False,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0165,java,easy,rq0_0027,rq0_0165,rq0_0027,False,,False,5.5,4.25,0.625,4.875,False,False,True,False,False,rq0_0027,True,True,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0167,java,easy,rq0_0027,rq0_0167,rq0_0027,True,rq0_0167,False,-11.0,7.5,-9.25,-1.75,False,False,True,True,False,rq0_0167,False,False,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0183,java,easy,rq0_0027,rq0_0183,rq0_0027,False,,False,0.75,6.5,-2.875,3.625,False,False,True,False,False,rq0_0183,False,True,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0233,java,easy,rq0_0027,rq0_0233,rq0_0027,False,,False,-10.75,-4.25,-3.25,-7.5,False,False,True,False,False,rq0_0233,False,False,True,False,svr
full_rq0_seed42__rq0_0027__rq0_0251,java,easy,rq0_0027,rq0_0251,rq0_0027,False,,False,1.0,6.75,-2.875,3.875,False,False,True,False,False,rq0_0251,False,True,False,False,svr
full_rq0_seed42__rq0_0027__rq0_0262,java,easy,rq0_0027,rq0_0262,rq0_0027,False,,False,-9.0,-3.0,-3.0,-6.0,False,False,True,False,False,rq0_0262,False,False,True,False,svr
full_rq0_seed42__rq0_0027__rq0_0308,java,easy,rq0_0027,rq0_0308,rq0_0027,True,rq0_0308,False,-8.0,3.5,-5.75,-2.25,False,False,True,True,False,rq0_0308,False,False,False,False,svr
full_rq0_seed42__rq0_0028__rq0_0178,java,easy,rq0_0028,rq0_0178,rq0_0178,True,rq0_0028,False,8.25,-5.0,6.625,1.625,False,False,True,True,False,rq0_0028,False,False,False,False,svr
full_rq0_seed42__rq0_0028__rq0_0184,java,easy,rq0_0028,rq0_0184,rq0_0184,True,rq0_0184,True,-1.25,9.5,-5.375,4.125,False,False,True,True,False,rq0_0184,True,True,True,False,svr
full_rq0_seed42__rq0_0028__rq0_0270,java,easy,rq0_0028,rq0_0270,rq0_0270,True,rq0_0270,True,-14.0,6.75,-10.375,-3.625,False,False,True,True,False,rq0_0270,True,True,True,False,svr
full_rq0_seed42__rq0_0028__rq0_0280,java,easy,rq0_0028,rq0_0280,rq0_0280,False,,False,-2.25,-0.5,-0.875,-1.375,False,False,True,False,False,rq0_0280,True,True,False,False,svr
full_rq0_seed42__rq0_0029__rq0_0076,java,easy,rq0_0029,rq0_0076,rq0_0029,False,,False,-8.5,-9.0,0.25,-8.75,False,False,True,False,False,rq0_0029,True,False,True,False,svr
full_rq0_seed42__rq0_0029__rq0_0161,java,easy,rq0_0029,rq0_0161,rq0_0161,False,,False,-0.75,-3.5,1.375,-2.125,False,False,True,False,False,rq0_0029,False,True,False,False,svr
full_rq0_seed42__rq0_0029__rq0_0292,java,easy,rq0_0029,rq0_0292,rq0_0029,False,,False,-1.75,-13.25,5.75,-7.5,False,False,True,False,False,rq0_0029,True,False,True,True,svr
full_rq0_seed42__rq0_0030__rq0_0156,java,easy,rq0_0030,rq0_0156,rq0_0030,True,rq0_0030,True,3.25,-0.5,1.875,1.375,False,False,True,True,False,rq0_0030,True,True,True,True,svr
full_rq0_seed42__rq0_0030__rq0_0159,java,easy,rq0_0030,rq0_0159,rq0_0030,False,,False,4.5,5.0,-0.25,4.75,False,False,True,False,False,rq0_0159,False,True,False,True,svr
full_rq0_seed42__rq0_0030__rq0_0225,java,easy,rq0_0030,rq0_0225,rq0_0030,True,rq0_0030,True,9.5,-4.75,7.125,2.375,False,False,True,True,False,rq0_0030,True,True,True,True,svr
full_rq0_seed42__rq0_0030__rq0_0231,java,easy,rq0_0030,rq0_0231,rq0_0030,True,rq0_0231,False,-4.0,3.25,-3.625,-0.375,False,False,True,True,False,rq0_0231,False,False,False,True,svr
full_rq0_seed42__rq0_0030__rq0_0257,java,easy,rq0_0030,rq0_0257,rq0_0030,True,rq0_0030,True,12.0,-5.5,8.75,3.25,False,False,True,True,False,rq0_0030,True,True,True,False,svr
full_rq0_seed42__rq0_0031__rq0_0119,java,easy,rq0_0031,rq0_0119,rq0_0031,True,rq0_0031,True,15.0,-7.75,11.375,3.625,False,False,True,True,False,rq0_0031,True,True,True,True,svr
full_rq0_seed42__rq0_0032__rq0_0101,java,easy,rq0_0032,rq0_0101,rq0_0032,True,rq0_0032,True,2.5,-1.25,1.875,0.625,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0109,java,easy,rq0_0032,rq0_0109,rq0_0032,True,rq0_0032,True,14.75,-9.75,12.25,2.5,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0134,java,easy,rq0_0032,rq0_0134,rq0_0032,True,rq0_0032,True,14.75,-17.25,16.0,-1.25,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0176,java,easy,rq0_0032,rq0_0176,rq0_0032,True,rq0_0032,True,2.25,-5.5,3.875,-1.625,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0183,java,easy,rq0_0032,rq0_0183,rq0_0032,True,rq0_0032,True,9.75,-6.25,8.0,1.75,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0259,java,easy,rq0_0032,rq0_0259,rq0_0032,True,rq0_0032,True,11.0,-13.75,12.375,-1.375,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0032__rq0_0301,java,easy,rq0_0032,rq0_0301,rq0_0032,True,rq0_0032,True,17.0,-13.5,15.25,1.75,False,False,True,True,False,rq0_0032,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0049,java,easy,rq0_0033,rq0_0049,rq0_0049,True,rq0_0049,True,-10.75,5.25,-8.0,-2.75,False,False,True,True,False,rq0_0049,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0065,java,easy,rq0_0033,rq0_0065,rq0_0065,True,rq0_0065,True,-14.25,13.75,-14.0,-0.25,False,False,True,True,False,rq0_0065,True,True,True,True,svr
full_rq0_seed42__rq0_0033__rq0_0066,java,easy,rq0_0033,rq0_0066,rq0_0066,True,rq0_0066,True,-16.5,14.25,-15.375,-1.125,False,False,True,True,False,rq0_0066,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0072,java,easy,rq0_0033,rq0_0072,rq0_0072,True,rq0_0072,True,-5.0,13.0,-9.0,4.0,False,False,True,True,False,rq0_0072,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0130,java,easy,rq0_0033,rq0_0130,rq0_0130,True,rq0_0130,True,-20.5,12.0,-16.25,-4.25,False,False,True,True,False,rq0_0130,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0140,java,easy,rq0_0033,rq0_0140,rq0_0140,True,rq0_0140,True,-11.75,2.25,-7.0,-4.75,False,False,True,True,False,rq0_0140,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0169,java,easy,rq0_0033,rq0_0169,rq0_0169,True,rq0_0169,True,-12.75,6.5,-9.625,-3.125,False,False,True,True,False,rq0_0169,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0171,java,easy,rq0_0033,rq0_0171,rq0_0171,True,rq0_0171,True,-13.5,5.75,-9.625,-3.875,False,False,True,True,False,rq0_0171,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0210,java,easy,rq0_0033,rq0_0210,rq0_0210,True,rq0_0210,True,-6.25,1.0,-3.625,-2.625,False,False,True,True,False,rq0_0210,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0232,java,easy,rq0_0033,rq0_0232,rq0_0232,True,rq0_0232,True,-14.5,7.0,-10.75,-3.75,False,False,True,True,False,rq0_0232,True,True,True,False,svr
full_rq0_seed42__rq0_0033__rq0_0244,java,easy,rq0_0033,rq0_0244,rq0_0244,False,,False,-1.5,-4.0,1.25,-2.75,False,False,True,False,False,rq0_0033,False,True,False,False,svr
full_rq0_seed42__rq0_0033__rq0_0257,java,easy,rq0_0033,rq0_0257,rq0_0257,False,,False,-10.75,-2.25,-4.25,-6.5,False,False,True,False,False,rq0_0257,True,True,False,False,svr
full_rq0_seed42__rq0_0033__rq0_0272,java,easy,rq0_0033,rq0_0272,rq0_0272,True,rq0_0272,True,-14.0,10.75,-12.375,-1.625,False,False,True,True,False,rq0_0272,True,True,True,True,svr
full_rq0_seed42__rq0_0034__rq0_0045,java,easy,rq0_0034,rq0_0045,rq0_0045,True,rq0_0045,True,-7.0,10.25,-8.625,1.625,False,False,True,True,False,rq0_0045,True,True,True,True,svr
full_rq0_seed42__rq0_0034__rq0_0046,java,easy,rq0_0034,rq0_0046,rq0_0046,True,rq0_0046,True,-0.75,1.25,-1.0,0.25,False,False,True,True,False,rq0_0046,True,True,True,True,svr
full_rq0_seed42__rq0_0034__rq0_0069,java,easy,rq0_0034,rq0_0069,rq0_0069,True,rq0_0069,True,-6.5,8.0,-7.25,0.75,False,False,True,True,False,rq0_0069,True,True,True,False,svr
full_rq0_seed42__rq0_0034__rq0_0086,java,easy,rq0_0034,rq0_0086,rq0_0086,True,rq0_0086,True,-10.75,7.0,-8.875,-1.875,False,False,True,True,False,rq0_0086,True,True,True,False,svr
full_rq0_seed42__rq0_0034__rq0_0167,java,easy,rq0_0034,rq0_0167,rq0_0167,True,rq0_0167,True,-10.5,11.25,-10.875,0.375,False,False,True,True,False,rq0_0167,True,True,True,False,svr
full_rq0_seed42__rq0_0034__rq0_0168,java,easy,rq0_0034,rq0_0168,rq0_0168,True,rq0_0168,True,-9.0,4.0,-6.5,-2.5,False,False,True,True,False,rq0_0168,True,True,True,False,svr
full_rq0_seed42__rq0_0034__rq0_0220,java,easy,rq0_0034,rq0_0220,rq0_0220,True,rq0_0220,True,-6.0,0.25,-3.125,-2.875,False,False,True,True,False,rq0_0220,True,True,True,True,svr
full_rq0_seed42__rq0_0034__rq0_0226,java,easy,rq0_0034,rq0_0226,rq0_0226,True,rq0_0034,False,7.5,-5.5,6.5,1.0,False,False,True,True,False,rq0_0034,False,False,False,False,svr
full_rq0_seed42__rq0_0034__rq0_0266,java,easy,rq0_0034,rq0_0266,rq0_0266,True,rq0_0266,True,-14.0,12.5,-13.25,-0.75,False,False,True,True,False,rq0_0266,True,True,True,False,svr
full_rq0_seed42__rq0_0034__rq0_0296,java,easy,rq0_0034,rq0_0296,rq0_0296,True,rq0_0296,True,-14.5,2.0,-8.25,-6.25,False,False,True,True,False,rq0_0296,True,True,True,True,svr
full_rq0_seed42__rq0_0035__rq0_0069,java,easy,rq0_0035,rq0_0069,rq0_0069,False,,False,0.25,3.0,-1.375,1.625,False,False,True,False,False,rq0_0069,True,False,True,False,svr
full_rq0_seed42__rq0_0035__rq0_0090,java,easy,rq0_0035,rq0_0090,rq0_0090,True,rq0_0090,True,-0.75,0.5,-0.625,-0.125,False,False,True,True,False,rq0_0090,True,True,True,False,svr
full_rq0_seed42__rq0_0035__rq0_0094,java,easy,rq0_0035,rq0_0094,rq0_0094,True,rq0_0035,False,3.5,-0.75,2.125,1.375,False,False,True,True,False,rq0_0035,False,False,False,False,svr
full_rq0_seed42__rq0_0035__rq0_0161,java,easy,rq0_0035,rq0_0161,rq0_0161,True,rq0_0035,False,7.5,-9.0,8.25,-0.75,False,False,True,True,False,rq0_0035,False,False,False,False,svr
full_rq0_seed42__rq0_0035__rq0_0240,java,easy,rq0_0035,rq0_0240,rq0_0240,False,,False,-6.0,-7.25,0.625,-6.625,False,False,True,False,False,rq0_0035,False,True,False,False,svr
full_rq0_seed42__rq0_0036__rq0_0089,java,easy,rq0_0036,rq0_0089,rq0_0036,True,rq0_0036,True,1.25,-6.25,3.75,-2.5,False,False,True,True,False,rq0_0036,True,True,True,False,svr
full_rq0_seed42__rq0_0036__rq0_0185,java,easy,rq0_0036,rq0_0185,rq0_0185,True,rq0_0185,True,-8.5,15.5,-12.0,3.5,False,False,True,True,False,rq0_0185,True,True,True,True,svr
full_rq0_seed42__rq0_0037__rq0_0087,java,easy,rq0_0037,rq0_0087,rq0_0087,True,rq0_0087,True,-14.5,14.5,-14.5,0.0,False,False,True,True,False,rq0_0087,True,True,True,False,svr
full_rq0_seed42__rq0_0037__rq0_0105,java,easy,rq0_0037,rq0_0105,rq0_0105,True,rq0_0105,True,-2.75,2.5,-2.625,-0.125,False,False,True,True,False,rq0_0105,True,True,True,False,svr
full_rq0_seed42__rq0_0037__rq0_0236,java,easy,rq0_0037,rq0_0236,rq0_0236,True,rq0_0236,True,-7.5,6.75,-7.125,-0.375,False,False,True,True,False,rq0_0236,True,True,True,True,svr
full_rq0_seed42__rq0_0037__rq0_0266,java,easy,rq0_0037,rq0_0266,rq0_0266,True,rq0_0266,True,-14.75,13.5,-14.125,-0.625,False,False,True,True,False,rq0_0266,True,True,True,False,svr
full_rq0_seed42__rq0_0038__rq0_0059,java,easy,rq0_0038,rq0_0059,rq0_0059,False,,False,-5.25,-1.25,-2.0,-3.25,False,False,True,False,False,rq0_0059,True,True,False,False,svr
full_rq0_seed42__rq0_0038__rq0_0178,java,easy,rq0_0038,rq0_0178,rq0_0178,True,rq0_0038,False,0.5,-6.75,3.625,-3.125,False,False,True,True,False,rq0_0038,False,False,False,False,svr
full_rq0_seed42__rq0_0038__rq0_0185,java,easy,rq0_0038,rq0_0185,rq0_0185,True,rq0_0185,True,-14.0,5.5,-9.75,-4.25,False,False,True,True,False,rq0_0185,True,True,True,False,svr
full_rq0_seed42__rq0_0038__rq0_0226,java,easy,rq0_0038,rq0_0226,rq0_0226,False,,False,-7.5,-4.75,-1.375,-6.125,False,False,True,False,False,rq0_0226,True,True,False,False,svr
full_rq0_seed42__rq0_0038__rq0_0230,java,easy,rq0_0038,rq0_0230,rq0_0230,False,,False,-13.0,-2.5,-5.25,-7.75,False,False,True,False,False,rq0_0230,True,True,False,False,svr
full_rq0_seed42__rq0_0039__rq0_0109,java,easy,rq0_0039,rq0_0109,rq0_0109,False,,False,-2.75,-9.75,3.5,-6.25,False,False,True,False,False,rq0_0039,False,True,False,False,svr
full_rq0_seed42__rq0_0039__rq0_0117,java,easy,rq0_0039,rq0_0117,rq0_0117,True,rq0_0117,True,-1.75,6.75,-4.25,2.5,False,False,True,True,False,rq0_0117,True,True,True,True,svr
full_rq0_seed42__rq0_0039__rq0_0199,java,easy,rq0_0039,rq0_0199,rq0_0199,True,rq0_0199,True,-15.75,4.5,-10.125,-5.625,False,False,True,True,False,rq0_0199,True,True,True,True,svr
full_rq0_seed42__rq0_0039__rq0_0237,java,easy,rq0_0039,rq0_0237,rq0_0237,False,,False,-1.0,-5.25,2.125,-3.125,False,False,True,False,False,rq0_0039,False,True,False,False,svr
full_rq0_seed42__rq0_0039__rq0_0270,java,easy,rq0_0039,rq0_0270,rq0_0270,True,rq0_0270,True,-14.25,10.5,-12.375,-1.875,False,False,True,True,False,rq0_0270,True,True,True,False,svr
full_rq0_seed42__rq0_0040__rq0_0043,java,easy,rq0_0040,rq0_0043,rq0_0043,True,rq0_0040,False,5.0,-4.75,4.875,0.125,False,False,True,True,False,rq0_0040,False,False,False,False,svr
full_rq0_seed42__rq0_0041__rq0_0128,java,easy,rq0_0041,rq0_0128,rq0_0128,True,rq0_0128,True,-3.75,9.75,-6.75,3.0,False,False,True,True,False,rq0_0128,True,True,True,False,svr
full_rq0_seed42__rq0_0041__rq0_0149,java,easy,rq0_0041,rq0_0149,rq0_0041,False,,False,14.5,2.75,5.875,8.625,False,False,True,False,False,rq0_0041,True,True,False,True,svr
full_rq0_seed42__rq0_0041__rq0_0153,java,easy,rq0_0041,rq0_0153,rq0_0041,False,,False,4.0,0.25,1.875,2.125,False,False,True,False,False,rq0_0041,True,True,False,False,svr
full_rq0_seed42__rq0_0041__rq0_0173,java,easy,rq0_0041,rq0_0173,rq0_0173,True,rq0_0041,False,19.25,-12.75,16.0,3.25,False,False,True,True,False,rq0_0041,False,False,False,False,svr
full_rq0_seed42__rq0_0041__rq0_0246,java,easy,rq0_0041,rq0_0246,rq0_0246,True,rq0_0246,True,-9.75,13.25,-11.5,1.75,False,False,True,True,False,rq0_0246,True,True,True,True,svr
full_rq0_seed42__rq0_0041__rq0_0287,java,easy,rq0_0041,rq0_0287,rq0_0287,True,rq0_0287,True,-6.0,0.25,-3.125,-2.875,False,False,True,True,False,rq0_0287,True,True,True,False,svr
full_rq0_seed42__rq0_0041__rq0_0290,java,easy,rq0_0041,rq0_0290,rq0_0290,False,,False,0.5,8.75,-4.125,4.625,False,False,True,False,False,rq0_0290,True,False,True,True,svr
full_rq0_seed42__rq0_0041__rq0_0312,java,easy,rq0_0041,rq0_0312,rq0_0041,True,rq0_0312,False,-7.0,1.75,-4.375,-2.625,False,False,True,True,False,rq0_0312,False,False,False,True,svr
full_rq0_seed42__rq0_0042__rq0_0075,java,easy,rq0_0042,rq0_0075,rq0_0042,True,rq0_0042,True,6.75,-18.25,12.5,-5.75,False,False,True,True,False,rq0_0042,True,True,True,False,svr
full_rq0_seed42__rq0_0042__rq0_0091,java,easy,rq0_0042,rq0_0091,rq0_0042,True,rq0_0042,True,5.0,-15.25,10.125,-5.125,False,False,True,True,False,rq0_0042,True,True,True,False,svr
full_rq0_seed42__rq0_0042__rq0_0123,java,easy,rq0_0042,rq0_0123,rq0_0042,True,rq0_0042,True,11.5,-10.75,11.125,0.375,False,False,True,True,False,rq0_0042,True,True,True,False,svr
full_rq0_seed42__rq0_0042__rq0_0179,java,easy,rq0_0042,rq0_0179,rq0_0042,True,rq0_0042,True,1.25,-14.5,7.875,-6.625,False,False,True,True,False,rq0_0042,True,True,True,False,svr
full_rq0_seed42__rq0_0042__rq0_0197,java,easy,rq0_0042,rq0_0197,rq0_0042,True,rq0_0042,True,9.75,-3.0,6.375,3.375,False,False,True,True,False,rq0_0042,True,True,True,False,svr
