protocol_pair_id,language,benchmark,difficulty,snippet_i,snippet_j,available,unavailable_reason,k1_agreement,panel_agreement,k1_tie_probability,panel_tie_probability,panel_size_i,panel_size_j
rq1_0199,java,Buse,easy,rq0_0033,rq0_0066,True,,0.8238508298613483,1.0,0.1625572023768868,0.0,121.0,121.0
rq1_0200,java,Buse,easy,rq0_0033,rq0_0072,True,,0.8869612731370808,1.0,0.11064817976914146,0.0,121.0,121.0
rq1_0201,java,cross-dataset,easy,rq0_0033,rq0_0130,True,,0.7490404232511497,1.0,0.19872748020332653,0.0,121.0,239.0
rq1_0202,java,cross-dataset,easy,rq0_0033,rq0_0140,True,,0.8552391383716685,1.0,0.13472070098576122,0.0,121.0,249.0
rq1_0203,java,cross-dataset,easy,rq0_0033,rq0_0169,True,,0.8087235996326906,1.0,0.17208448117539027,0.0,121.0,180.0
rq1_0204,java,cross-dataset,easy,rq0_0033,rq0_0171,True,,0.7257029410406759,1.0,0.21367560829216492,0.0,121.0,179.0
rq1_0205,java,cross-dataset,easy,rq0_0033,rq0_0210,True,,0.879247015610652,1.0,0.12029384756657484,0.0,121.0,9.0
rq1_0206,java,cross-dataset,easy,rq0_0033,rq0_0232,True,,0.7516069788797062,0.9972,0.1919191919191919,0.0,121.0,9.0
rq1_0207,java,cross-dataset,easy,rq0_0033,rq0_0244,True,,0.9756657483930211,1.0,0.04132231404958678,0.0,121.0,9.0
rq1_0208,java,cross-dataset,easy,rq0_0033,rq0_0257,True,,0.8654729109274564,1.0,0.09641873278236915,0.0,121.0,9.0
rq1_0209,java,cross-dataset,easy,rq0_0033,rq0_0272,True,,0.9191919191919192,1.0,0.09366391184573003,0.0,121.0,9.0
rq1_0210,java,Buse,easy,rq0_0034,rq0_0045,True,,0.8326958541083259,1.0,0.1631719144867154,0.0,121.0,121.0
rq1_0211,java,Buse,easy,rq0_0034,rq0_0046,True,,0.8480295061812718,1.0,0.15518065705894407,0.0,121.0,121.0
rq1_0212,java,Buse,easy,rq0_0034,rq0_0069,True,,0.7900416638207772,1.0,0.18810190560754048,0.0,121.0,121.0
rq1_0213,java,Buse,easy,rq0_0034,rq0_0086,True,,0.6952052455433372,1.0,0.2579741820913872,0.0,121.0,121.0
rq1_0214,java,cross-dataset,easy,rq0_0034,rq0_0167,True,,0.7016681032297318,1.0,0.22957967854788824,0.0,121.0,163.0
rq1_0215,java,cross-dataset,easy,rq0_0034,rq0_0168,True,,0.8135517275714428,1.0,0.1664841182913472,0.0,121.0,166.0
rq1_0216,java,cross-dataset,easy,rq0_0034,rq0_0220,True,,0.918732782369146,1.0,0.11294765840220386,0.0,121.0,9.0
rq1_0217,java,cross-dataset,easy,rq0_0034,rq0_0226,True,,0.8663911845730028,1.0,0.162534435261708,0.0,121.0,9.0
rq1_0218,java,cross-dataset,easy,rq0_0034,rq0_0266,True,,0.9683195592286501,1.0,0.05234159779614325,0.0,121.0,9.0
rq1_0219,java,cross-dataset,easy,rq0_0034,rq0_0296,True,,0.9003673094582185,1.0,0.1258034894398531,0.0,121.0,9.0
rq1_0220,java,Buse,easy,rq0_0035,rq0_0069,True,,0.7692439041049108,1.0,0.18994604193702616,0.0,121.0,121.0
rq1_0221,java,Buse,easy,rq0_0035,rq0_0090,True,,0.6917901782665119,1.0,0.217403182842702,0.0,121.0,121.0
rq1_0222,java,Buse,easy,rq0_0035,rq0_0094,True,,0.7988183867222184,1.0,0.1872139881155659,0.0,121.0,121.0
rq1_0223,java,cross-dataset,easy,rq0_0035,rq0_0161,True,,0.7868091786324392,1.0,0.16699755298028532,0.0,121.0,179.0
rq1_0224,java,cross-dataset,easy,rq0_0035,rq0_0240,True,,0.8057851239669421,1.0,0.17355371900826447,0.0,121.0,9.0
rq1_0225,java,Buse,easy,rq0_0036,rq0_0089,True,,0.6915852742299023,1.0,0.24117205108940645,0.0,121.0,121.0
rq1_0226,java,cross-dataset,easy,rq0_0036,rq0_0185,True,,0.7859969735769992,1.0,0.16866488185310208,0.0,121.0,213.0
rq1_0227,java,Buse,easy,rq0_0037,rq0_0087,True,,0.7908271292944471,1.0,0.17956423741547708,0.0,121.0,121.0
rq1_0228,java,cross-dataset,easy,rq0_0037,rq0_0105,True,,0.6664551970097048,1.0,0.21093240972531807,0.0,121.0,241.0
rq1_0229,java,cross-dataset,easy,rq0_0037,rq0_0236,True,,0.7786960514233241,0.99405,0.17079889807162535,0.0003,121.0,9.0
rq1_0230,java,cross-dataset,easy,rq0_0037,rq0_0266,True,,0.8746556473829201,1.0,0.16804407713498623,0.0,121.0,9.0
rq1_0231,java,Buse,easy,rq0_0038,rq0_0059,True,,0.7195546752271019,1.0,0.20121576395054983,0.0,121.0,121.0
rq1_0232,java,cross-dataset,easy,rq0_0038,rq0_0178,True,,0.7218595041322314,1.0,0.22305785123966942,0.0,121.0,200.0
rq1_0233,java,cross-dataset,easy,rq0_0038,rq0_0185,True,,0.7611453847049238,1.0,0.18205098358747526,0.0,121.0,213.0
rq1_0234,java,cross-dataset,easy,rq0_0038,rq0_0226,True,,0.7878787878787878,1.0,0.21487603305785125,0.0,121.0,9.0
rq1_0235,java,cross-dataset,easy,rq0_0038,rq0_0230,True,,0.820018365472911,1.0,0.19100091827364554,0.0,121.0,9.0
rq1_0236,java,cross-dataset,easy,rq0_0039,rq0_0109,True,,0.7369379464911052,1.0,0.19771676705420926,0.0,121.0,236.0
rq1_0237,java,cross-dataset,easy,rq0_0039,rq0_0117,True,,0.7851751929513011,1.0,0.17577351273820094,0.0,121.0,242.0
rq1_0238,java,cross-dataset,easy,rq0_0039,rq0_0199,True,,0.8305785123966942,1.0,0.14049586776859505,0.0,121.0,9.0
rq1_0239,java,cross-dataset,easy,rq0_0039,rq0_0237,True,,0.7681359044995408,0.997,0.1753902662993572,0.0,121.0,9.0
rq1_0240,java,cross-dataset,easy,rq0_0039,rq0_0270,True,,0.832415059687787,1.0,0.15702479338842976,0.0,121.0,9.0
rq1_0241,java,Buse,easy,rq0_0040,rq0_0043,True,,0.6951027935250325,1.0,0.2195205245543337,0.0,121.0,121.0
rq1_0242,java,cross-dataset,easy,rq0_0041,rq0_0128,True,,0.7249600380913512,1.0,0.20950243172465394,0.0,121.0,243.0
rq1_0243,java,cross-dataset,easy,rq0_0041,rq0_0149,True,,0.6693537461048639,1.0,0.2290114257327372,0.0,121.0,183.0
rq1_0244,java,cross-dataset,easy,rq0_0041,rq0_0153,True,,0.6361205639280506,1.0,0.2410836611128298,0.0,121.0,187.0
rq1_0245,java,cross-dataset,easy,rq0_0041,rq0_0173,True,,0.6687926697808121,1.0,0.228799856270212,0.0,121.0,184.0
rq1_0246,java,cross-dataset,easy,rq0_0041,rq0_0246,True,,0.8663911845730028,1.0,0.18457300275482094,0.0,121.0,9.0
rq1_0247,java,cross-dataset,easy,rq0_0041,rq0_0287,True,,0.879247015610652,1.0,0.14600550964187328,0.0,121.0,9.0
rq1_0248,java,cross-dataset,easy,rq0_0041,rq0_0290,True,,0.7768595041322314,0.9972,0.19651056014692378,0.0,121.0,9.0
rq1_0249,java,cross-dataset,easy,rq0_0041,rq0_0312,True,,0.5826446280991735,0.8855,0.29843893480257117,0.0,121.0,9.0
rq1_0250,java,Buse,easy,rq0_0042,rq0_0075,True,,0.8127860118844341,1.0,0.14944334403387746,0.0,121.0,121.0
rq1_0251,java,Buse,easy,rq0_0042,rq0_0091,True,,0.852230038931767,1.0,0.12287412062017622,0.0,121.0,121.0
rq1_0252,java,cross-dataset,easy,rq0_0042,rq0_0123,True,,0.7213109582991609,1.0,0.20213235757996342,0.0,121.0,262.0
rq1_0253,java,cross-dataset,easy,rq0_0042,rq0_0179,True,,0.7300137048880767,1.0,0.1946094106898127,0.0,121.0,199.0
rq1_0254,java,cross-dataset,easy,rq0_0042,rq0_0197,True,,0.5601469237832875,0.7519,0.29201101928374656,0.0022,121.0,9.0
rq1_0255,java,cross-dataset,easy,rq0_0043,rq0_0100,True,,0.6557763319852294,1.0,0.23886055917003693,0.0,121.0,235.0
rq1_0256,java,cross-dataset,easy,rq0_0043,rq0_0191,True,,0.561524334251607,0.75135,0.256198347107438,0.0007,121.0,9.0
rq1_0257,java,cross-dataset,easy,rq0_0043,rq0_0237,True,,0.5684113865932048,0.77025,0.2846648301193756,0.0009,121.0,9.0
rq1_0258,java,cross-dataset,easy,rq0_0043,rq0_0245,True,,0.5821854912764004,0.82005,0.2497704315886134,0.0007,121.0,9.0
rq1_0259,java,cross-dataset,easy,rq0_0043,rq0_0262,True,,0.5950413223140496,0.836,0.27915518824609736,0.0002,121.0,9.0
rq1_0260,java,cross-dataset,easy,rq0_0043,rq0_0276,True,,0.7653810835629018,0.9999,0.21212121212121213,0.0,121.0,9.0
rq1_0261,java,cross-dataset,easy,rq0_0043,rq0_0285,True,,0.7061524334251607,0.9949,0.23140495867768596,0.0,121.0,9.0
rq1_0262,java,cross-dataset,easy,rq0_0044,rq0_0132,True,,0.6377410468319559,1.0,0.24131515867053058,0.0,121.0,231.0
rq1_0263,java,Buse,easy,rq0_0045,rq0_0064,True,,0.8011406324704596,1.0,0.17532955399221364,0.0,121.0,121.0
rq1_0264,java,cross-dataset,easy,rq0_0045,rq0_0112,True,,0.6882422390443781,1.0,0.20730606292103618,0.0,121.0,238.0
rq1_0265,java,cross-dataset,easy,rq0_0045,rq0_0298,True,,0.7323232323232324,0.9992,0.25068870523415976,0.0,121.0,9.0
rq1_0266,java,Buse,easy,rq0_0046,rq0_0098,True,,0.900450788880541,1.0,0.10456936001639232,0.0,121.0,121.0
rq1_0267,java,cross-dataset,easy,rq0_0046,rq0_0214,True,,0.7061524334251607,0.96975,0.20385674931129477,0.0001,121.0,9.0
rq1_0268,java,cross-dataset,easy,rq0_0046,rq0_0260,True,,0.6740128558310376,0.9684,0.2571166207529844,0.0002,121.0,9.0
rq1_0269,java,cross-dataset,easy,rq0_0046,rq0_0267,True,,0.6051423324150597,0.89805,0.25895316804407714,0.0007,121.0,9.0
rq1_0270,java,cross-dataset,easy,rq0_0046,rq0_0292,True,,0.788337924701561,1.0,0.22681359044995408,0.0,121.0,9.0
rq1_0271,java,cross-dataset,easy,rq0_0046,rq0_0311,True,,0.7644628099173554,0.9995,0.22865013774104684,0.0,121.0,9.0
rq1_0272,java,cross-dataset,easy,rq0_0046,rq0_0312,True,,0.7851239669421488,1.0,0.2295684113865932,0.0,121.0,9.0
rq1_0273,java,Buse,easy,rq0_0047,rq0_0088,True,,0.6894337818455023,1.0,0.2346834232634383,0.0,121.0,121.0
rq1_0274,java,Buse,easy,rq0_0047,rq0_0095,True,,0.7776449696059012,1.0,0.17901782665118504,0.0,121.0,121.0
rq1_0275,java,cross-dataset,easy,rq0_0047,rq0_0111,True,,0.8909697475168701,1.0,0.09887027068011221,0.0,121.0,218.0
rq1_0276,java,cross-dataset,easy,rq0_0047,rq0_0142,True,,0.6743801652892562,1.0,0.2384297520661157,0.0,121.0,240.0
rq1_0277,java,cross-dataset,easy,rq0_0047,rq0_0174,True,,0.805565064306323,1.0,0.16871240647464425,0.0,121.0,169.0
rq1_0278,java,cross-dataset,easy,rq0_0047,rq0_0210,True,,0.5766758494031221,0.78055,0.27180899908172634,0.0031,121.0,9.0
rq1_0279,java,cross-dataset,easy,rq0_0047,rq0_0212,True,,0.6469237832874196,0.9407,0.26538108356290174,0.0022,121.0,9.0
rq1_0280,java,cross-dataset,easy,rq0_0047,rq0_0225,True,,0.8034894398530762,1.0,0.17079889807162535,0.0,121.0,9.0
rq1_0281,java,cross-dataset,easy,rq0_0047,rq0_0247,True,,0.7001836547291093,0.97995,0.20844811753902662,0.0003,121.0,9.0
rq1_0282,java,cross-dataset,easy,rq0_0047,rq0_0308,True,,0.7483930211202938,0.9997,0.21487603305785125,0.0,121.0,9.0
rq1_0283,java,Buse,easy,rq0_0048,rq0_0098,True,,0.922136466088382,1.0,0.0820982173348815,0.0,121.0,121.0
rq1_0284,java,cross-dataset,easy,rq0_0048,rq0_0169,True,,0.7159090909090909,1.0,0.23833792470156107,0.0,121.0,180.0
rq1_0285,java,cross-dataset,easy,rq0_0048,rq0_0181,True,,0.773882520216831,1.0,0.20634497467342042,0.0,121.0,186.0
rq1_0286,java,cross-dataset,easy,rq0_0048,rq0_0219,True,,0.6386593204775023,0.92895,0.32598714416896235,0.0009,121.0,9.0
rq1_0287,java,cross-dataset,easy,rq0_0048,rq0_0233,True,,0.709366391184573,0.9832,0.2157943067033976,0.0,121.0,9.0
rq1_0288,java,cross-dataset,easy,rq0_0048,rq0_0257,True,,0.55188246097337,0.73075,0.3287419651056015,0.0011,121.0,9.0
rq1_0289,java,cross-dataset,easy,rq0_0048,rq0_0261,True,,0.7966023875114784,0.9991,0.16988062442607896,0.0,121.0,9.0
rq1_0290,java,cross-dataset,easy,rq0_0048,rq0_0269,True,,0.5941230486685032,0.8867,0.2865013774104683,0.0006,121.0,9.0
rq1_0291,java,cross-dataset,easy,rq0_0048,rq0_0300,True,,0.667584940312213,0.966,0.2975206611570248,0.0,121.0,9.0
rq1_0292,java,cross-dataset,easy,rq0_0048,rq0_0309,True,,0.7286501377410468,0.99335,0.2359963269054178,0.0001,121.0,9.0
rq1_0293,java,cross-dataset,easy,rq0_0048,rq0_0312,True,,0.8383838383838383,1.0,0.17079889807162535,0.0,121.0,9.0
rq1_0294,java,cross-dataset,easy,rq0_0049,rq0_0123,True,,0.6852091350703425,1.0,0.2518137656930162,0.0,121.0,262.0
rq1_0295,java,cross-dataset,easy,rq0_0049,rq0_0180,True,,0.7387192292394043,1.0,0.22521766031732002,0.0,121.0,187.0
rq1_0296,java,cross-dataset,easy,rq0_0049,rq0_0213,True,,0.6088154269972452,0.88525,0.25895316804407714,0.0003,121.0,9.0
rq1_0297,java,cross-dataset,easy,rq0_0049,rq0_0237,True,,0.5881542699724518,0.8402,0.31313131313131315,0.0024,121.0,9.0
rq1_0298,java,cross-dataset,easy,rq0_0049,rq0_0301,True,,0.6763085399449036,0.9952,0.29660238751147844,0.0,121.0,9.0
rq1_0299,java,Buse,easy,rq0_0050,rq0_0060,True,,0.7154907451676799,1.0,0.22983402773034628,0.0,121.0,121.0
rq1_0300,java,Buse,easy,rq0_0050,rq0_0062,True,,0.7499829246636158,1.0,0.19349771190492454,0.0,121.0,121.0
rq1_0301,java,cross-dataset,easy,rq0_0050,rq0_0124,True,,0.7687665679089349,1.0,0.20742242320286916,0.0,121.0,265.0
rq1_0302,java,cross-dataset,easy,rq0_0050,rq0_0223,True,,0.8741965105601469,1.0,0.1561065197428834,0.0,121.0,9.0
rq1_0303,java,cross-dataset,easy,rq0_0050,rq0_0227,True,,0.8820018365472911,1.0,0.10743801652892562,0.0,121.0,9.0
rq1_0304,java,cross-dataset,easy,rq0_0050,rq0_0243,True,,0.8232323232323232,0.9997,0.17722681359044995,0.0,121.0,9.0
rq1_0305,java,Buse,easy,rq0_0051,rq0_0052,True,,0.7133051021105116,1.0,0.19650297110853085,0.0,121.0,121.0
rq1_0306,java,Buse,easy,rq0_0051,rq0_0058,True,,0.788265828836828,1.0,0.1893313298271976,0.0,121.0,121.0
rq1_0307,java,cross-dataset,easy,rq0_0051,rq0_0122,True,,0.8348398760330579,1.0,0.13804235537190082,0.0,121.0,256.0
rq1_0308,java,cross-dataset,easy,rq0_0051,rq0_0144,True,,0.6983633760655951,1.0,0.21503871933363702,0.0,121.0,254.0
rq1_0309,java,cross-dataset,easy,rq0_0051,rq0_0194,True,,0.9201101928374655,1.0,0.09917355371900827,0.0,121.0,9.0
rq1_0310,java,cross-dataset,easy,rq0_0051,rq0_0208,True,,0.9380165289256198,1.0,0.10192837465564739,0.0,121.0,9.0
rq1_0311,java,cross-dataset,easy,rq0_0051,rq0_0271,True,,0.8448117539026629,1.0,0.1561065197428834,0.0,121.0,9.0
rq1_0312,java,cross-dataset,easy,rq0_0051,rq0_0282,True,,0.9752066115702479,1.0,0.0440771349862259,0.0,121.0,9.0
rq1_0313,java,cross-dataset,easy,rq0_0052,rq0_0171,True,,0.6645736183572649,1.0,0.206473059698047,0.0,121.0,179.0
rq1_0314,java,cross-dataset,easy,rq0_0052,rq0_0217,True,,0.7332415059687787,0.9925,0.16988062442607896,0.0,121.0,9.0
rq1_0315,java,cross-dataset,easy,rq0_0052,rq0_0249,True,,0.8168044077134986,0.9988,0.11662075298438934,0.0,121.0,9.0
rq1_0316,java,Buse,easy,rq0_0053,rq0_0062,True,,0.7320196707875145,1.0,0.20907041868724813,0.0,121.0,121.0
rq1_0317,java,Buse,easy,rq0_0053,rq0_0082,True,,0.7911344853493614,1.0,0.17239259613414384,0.0,121.0,121.0
rq1_0318,java,cross-dataset,easy,rq0_0053,rq0_0156,True,,0.6916884340341712,1.0,0.23037725345779986,0.0,121.0,193.0
rq1_0319,java,cross-dataset,easy,rq0_0053,rq0_0197,True,,0.7286501377410468,0.9952,0.1827364554637282,0.0,121.0,9.0
rq1_0320,java,cross-dataset,easy,rq0_0053,rq0_0206,True,,0.7878787878787878,0.9996,0.1891643709825528,0.0,121.0,9.0
rq1_0321,java,cross-dataset,easy,rq0_0053,rq0_0234,True,,0.8264462809917356,1.0,0.19834710743801653,0.0,121.0,9.0
rq1_0322,java,cross-dataset,easy,rq0_0053,rq0_0243,True,,0.8085399449035813,0.9997,0.18640955004591367,0.0,121.0,9.0
rq1_0323,java,cross-dataset,easy,rq0_0053,rq0_0266,True,,0.9573002754820936,1.0,0.0743801652892562,0.0,121.0,9.0
rq1_0324,java,cross-dataset,easy,rq0_0053,rq0_0304,True,,0.8907254361799817,1.0,0.15426997245179064,0.0,121.0,9.0
rq1_0325,java,Buse,easy,rq0_0054,rq0_0095,True,,0.6802814015436104,1.0,0.2251212348883273,0.0,121.0,121.0
rq1_0326,java,cross-dataset,easy,rq0_0054,rq0_0135,True,,0.6917355371900826,1.0,0.20043118936399568,0.0,121.0,230.0
rq1_0327,java,cross-dataset,easy,rq0_0054,rq0_0276,True,,0.7033976124885216,0.9968,0.2460973370064279,0.0,121.0,9.0
rq1_0328,java,cross-dataset,easy,rq0_0054,rq0_0283,True,,0.7373737373737373,0.9997,0.23324150596877868,0.0,121.0,9.0
rq1_0329,java,cross-dataset,easy,rq0_0054,rq0_0302,True,,0.5670339761248853,0.7781,0.256198347107438,0.0,121.0,9.0
rq1_0330,java,Buse,easy,rq0_0055,rq0_0089,True,,0.8520592855679257,1.0,0.144798852537395,0.0,121.0,121.0
rq1_0331,java,Buse,easy,rq0_0055,rq0_0098,True,,0.8539717232429479,1.0,0.15231200054641075,0.0,121.0,121.0
rq1_0332,java,cross-dataset,easy,rq0_0055,rq0_0127,True,,0.6929550493852046,1.0,0.24030773365584895,0.0,121.0,246.0
rq1_0333,java,cross-dataset,easy,rq0_0055,rq0_0174,True,,0.7130666536260942,1.0,0.23252970805418358,0.0,121.0,169.0
rq1_0334,java,cross-dataset,easy,rq0_0055,rq0_0180,True,,0.6564060635523932,1.0,0.259557166217351,0.0,121.0,187.0
rq1_0335,java,cross-dataset,easy,rq0_0055,rq0_0182,True,,0.6714764351127988,1.0,0.2622291713200804,0.0,121.0,185.0
rq1_0336,java,cross-dataset,easy,rq0_0055,rq0_0249,True,,0.8328741965105602,0.9991,0.09733700642791551,0.0,121.0,9.0
rq1_0337,java,cross-dataset,easy,rq0_0055,rq0_0294,True,,0.8122130394857667,1.0,0.23048668503213957,0.0,121.0,9.0
rq1_0338,java,Buse,easy,rq0_0056,rq0_0063,True,,0.6958199576531657,1.0,0.2318830680964415,0.0,121.0,121.0
rq1_0339,java,Buse,easy,rq0_0056,rq0_0094,True,,0.8453657537053479,1.0,0.16638207772693123,0.0,121.0,121.0
rq1_0340,java,cross-dataset,easy,rq0_0056,rq0_0099,False,one_or_both_rater_vectors_unmapped,,,,,,
rq1_0341,java,cross-dataset,easy,rq0_0056,rq0_0128,True,,0.8774614835220896,1.0,0.10924055368499813,0.0,121.0,243.0
rq1_0342,java,cross-dataset,easy,rq0_0056,rq0_0140,True,,0.7981180922035248,1.0,0.18543595871087656,0.0,121.0,249.0
rq1_0343,java,cross-dataset,easy,rq0_0056,rq0_0141,True,,0.5487875386865286,0.9274,0.3035064449205863,0.0,121.0,243.0
rq1_0344,java,cross-dataset,easy,rq0_0056,rq0_0162,True,,0.7268273370614143,1.0,0.2296233978324343,0.0,121.0,167.0
rq1_0345,java,cross-dataset,easy,rq0_0056,rq0_0192,True,,0.90633608815427,1.0,0.11570247933884298,0.0,121.0,9.0
rq1_0346,java,cross-dataset,easy,rq0_0056,rq0_0207,True,,0.8884297520661157,1.0,0.14600550964187328,0.0,121.0,9.0
rq1_0347,java,cross-dataset,easy,rq0_0056,rq0_0220,True,,0.9361799816345271,1.0,0.0945821854912764,0.0,121.0,9.0
rq1_0348,java,cross-dataset,easy,rq0_0056,rq0_0280,True,,0.9242424242424242,1.0,0.10009182736455463,0.0,121.0,9.0
rq1_0349,java,cross-dataset,easy,rq0_0056,rq0_0299,True,,0.8824609733700642,1.0,0.1561065197428834,0.0,121.0,9.0
rq1_0350,java,cross-dataset,easy,rq0_0056,rq0_0300,True,,0.8347107438016529,0.9998,0.1763085399449036,0.0,121.0,9.0
rq1_0351,java,cross-dataset,easy,rq0_0057,rq0_0111,True,,0.877814845704754,1.0,0.10880279020395785,0.0,121.0,218.0
rq1_0352,java,cross-dataset,easy,rq0_0057,rq0_0123,True,,0.6591066809665005,1.0,0.25985742224465336,0.0,121.0,262.0
rq1_0353,java,cross-dataset,easy,rq0_0057,rq0_0286,True,,0.7557392102846648,0.9996,0.23140495867768596,0.0,121.0,9.0
rq1_0354,java,cross-dataset,easy,rq0_0058,rq0_0138,True,,0.8243623539469934,1.0,0.15656169848959817,0.0,121.0,232.0
rq1_0355,java,cross-dataset,easy,rq0_0058,rq0_0292,True,,0.7630853994490359,0.9999,0.23324150596877868,0.0,121.0,9.0
rq1_0356,java,Buse,easy,rq0_0059,rq0_0098,True,,0.8551328461170685,1.0,0.13305102110511577,0.0,121.0,121.0
rq1_0357,java,cross-dataset,easy,rq0_0059,rq0_0174,True,,0.7421878820480219,1.0,0.19257665411511565,0.0,121.0,169.0
rq1_0358,java,cross-dataset,easy,rq0_0059,rq0_0225,True,,0.7304866850321395,0.9995,0.20110192837465565,0.0,121.0,9.0
rq1_0359,java,cross-dataset,easy,rq0_0059,rq0_0273,True,,0.6239669421487604,0.9235,0.25252525252525254,0.0,121.0,9.0
rq1_0360,java,cross-dataset,easy,rq0_0059,rq0_0312,True,,0.721763085399449,0.999,0.2130394857667585,0.0,121.0,9.0
rq1_0361,java,cross-dataset,easy,rq0_0060,rq0_0149,True,,0.7088244591970374,1.0,0.2092309081876891,0.0,121.0,183.0
rq1_0362,java,cross-dataset,easy,rq0_0060,rq0_0214,True,,0.5844811753902663,0.7572,0.25436179981634527,0.0,121.0,9.0
rq1_0363,java,cross-dataset,easy,rq0_0060,rq0_0277,True,,0.6120293847566575,0.8771,0.26905417814508725,0.0,121.0,9.0
rq1_0364,java,cross-dataset,easy,rq0_0060,rq0_0311,True,,0.6308539944903582,0.9464,0.2644628099173554,0.0,121.0,9.0
rq1_0365,java,cross-dataset,easy,rq0_0060,rq0_0312,True,,0.6395775941230487,0.9755,0.2837465564738292,0.0,121.0,9.0
rq1_0366,java,Buse,easy,rq0_0061,rq0_0069,True,,0.7595792637114951,1.0,0.19301960248616898,0.0,121.0,121.0
rq1_0367,java,Buse,easy,rq0_0061,rq0_0080,True,,0.821528584113107,1.0,0.16214739430366779,0.0,121.0,121.0
rq1_0368,java,Buse,easy,rq0_0061,rq0_0092,True,,0.8251485554265419,1.0,0.1467112902124172,0.0,121.0,121.0
rq1_0369,java,cross-dataset,easy,rq0_0061,rq0_0105,True,,0.7609992798600871,1.0,0.19220877198998662,0.0,121.0,241.0
rq1_0370,java,cross-dataset,easy,rq0_0061,rq0_0118,True,,0.6941315649160223,1.0,0.204445481205012,0.0,121.0,248.0
rq1_0371,java,cross-dataset,easy,rq0_0061,rq0_0128,True,,0.8371424684555998,1.0,0.13627861102608577,0.0,121.0,243.0
rq1_0372,java,cross-dataset,easy,rq0_0061,rq0_0203,True,,0.9109274563820018,1.0,0.11019283746556474,0.0,121.0,9.0
rq1_0373,java,cross-dataset,easy,rq0_0061,rq0_0204,True,,0.8342516069788797,0.9999,0.1919191919191919,0.0,121.0,9.0
rq1_0374,java,cross-dataset,easy,rq0_0061,rq0_0209,True,,0.8728191000918274,1.0,0.1349862258953168,0.0,121.0,9.0
rq1_0375,java,cross-dataset,easy,rq0_0061,rq0_0244,True,,0.9361799816345271,1.0,0.10560146923783287,0.0,121.0,9.0
rq1_0376,java,cross-dataset,easy,rq0_0061,rq0_0287,True,,0.9494949494949495,1.0,0.049586776859504134,0.0,121.0,9.0
rq1_0377,java,cross-dataset,easy,rq0_0062,rq0_0171,True,,0.6727919109838866,1.0,0.2186619880880927,0.0,121.0,179.0
rq1_0378,java,cross-dataset,easy,rq0_0062,rq0_0183,True,,0.719392132953981,1.0,0.21040509416068284,0.0,121.0,183.0
rq1_0379,java,cross-dataset,easy,rq0_0062,rq0_0273,True,,0.573921028466483,0.779,0.317722681359045,0.0,121.0,9.0
rq1_0380,java,Buse,easy,rq0_0063,rq0_0076,True,,0.7164469640051909,1.0,0.21193907519978145,0.0,121.0,121.0
rq1_0381,java,cross-dataset,easy,rq0_0063,rq0_0145,True,,0.6270361098727752,1.0,0.22879873804053358,0.0,121.0,241.0
rq1_0382,java,cross-dataset,easy,rq0_0063,rq0_0184,True,,0.6340591226954864,1.0,0.2302924348378894,0.0,121.0,208.0
rq1_0383,java,cross-dataset,easy,rq0_0063,rq0_0310,True,,0.6689623507805326,0.956,0.23232323232323232,0.0002,121.0,9.0
rq1_0384,java,Buse,easy,rq0_0064,rq0_0079,True,,0.8131958199576532,1.0,0.16460624274298202,0.0,121.0,121.0
rq1_0385,java,cross-dataset,easy,rq0_0064,rq0_0106,True,,0.6882533564172084,1.0,0.22229118348414073,0.0,121.0,253.0
rq1_0386,java,cross-dataset,easy,rq0_0064,rq0_0169,True,,0.6807392102846648,1.0,0.2236455463728191,0.0,121.0,180.0
rq1_0387,java,cross-dataset,easy,rq0_0064,rq0_0185,True,,0.8038645093702712,1.0,0.15271796065650098,0.0,121.0,213.0
rq1_0388,java,cross-dataset,easy,rq0_0064,rq0_0199,True,,0.8089990817263545,0.9999,0.15794306703397612,0.0,121.0,9.0
rq1_0389,java,cross-dataset,easy,rq0_0064,rq0_0226,True,,0.8319559228650137,1.0,0.15977961432506887,0.0,121.0,9.0
rq1_0390,java,cross-dataset,easy,rq0_0064,rq0_0255,True,,0.8076216712580349,1.0,0.16804407713498623,0.0,121.0,9.0
rq1_0391,java,cross-dataset,easy,rq0_0064,rq0_0259,True,,0.8314967860422406,1.0,0.1827364554637282,0.0,121.0,9.0
rq1_0392,java,cross-dataset,easy,rq0_0064,rq0_0275,True,,0.9421487603305785,1.0,0.0881542699724518,0.0,121.0,9.0
rq1_0393,java,cross-dataset,easy,rq0_0064,rq0_0280,True,,0.8810835629017447,1.0,0.12029384756657484,0.0,121.0,9.0
rq1_0394,java,cross-dataset,easy,rq0_0064,rq0_0299,True,,0.8195592286501377,1.0,0.1753902662993572,0.0,121.0,9.0
