contrast_id,base_id,rq0_id,language,score_stratum,variant_i,variant_j,contrast_type,preference_target_variant
rq3g_cuda_033__c1,rq3g_cuda_033,dorn_cuda_023,cuda,low,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_033__c2,rq3g_cuda_033,dorn_cuda_023,cuda,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_033__c3,rq3g_cuda_033,dorn_cuda_023,cuda,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_033__c4,rq3g_cuda_033,dorn_cuda_023,cuda,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_033__c5,rq3g_cuda_033,dorn_cuda_023,cuda,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_033__c6,rq3g_cuda_033,dorn_cuda_023,cuda,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_034__c1,rq3g_cuda_034,dorn_cuda_051,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_034__c2,rq3g_cuda_034,dorn_cuda_051,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_034__c3,rq3g_cuda_034,dorn_cuda_051,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_034__c4,rq3g_cuda_034,dorn_cuda_051,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_034__c5,rq3g_cuda_034,dorn_cuda_051,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_034__c6,rq3g_cuda_034,dorn_cuda_051,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_035__c1,rq3g_cuda_035,dorn_cuda_003,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_035__c2,rq3g_cuda_035,dorn_cuda_003,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_035__c3,rq3g_cuda_035,dorn_cuda_003,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_035__c4,rq3g_cuda_035,dorn_cuda_003,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_035__c5,rq3g_cuda_035,dorn_cuda_003,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_035__c6,rq3g_cuda_035,dorn_cuda_003,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_036__c1,rq3g_cuda_036,dorn_cuda_066,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_036__c2,rq3g_cuda_036,dorn_cuda_066,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_036__c3,rq3g_cuda_036,dorn_cuda_066,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_036__c4,rq3g_cuda_036,dorn_cuda_066,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_036__c5,rq3g_cuda_036,dorn_cuda_066,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_036__c6,rq3g_cuda_036,dorn_cuda_066,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_037__c1,rq3g_cuda_037,dorn_cuda_043,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_037__c2,rq3g_cuda_037,dorn_cuda_043,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_037__c3,rq3g_cuda_037,dorn_cuda_043,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_037__c4,rq3g_cuda_037,dorn_cuda_043,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_037__c5,rq3g_cuda_037,dorn_cuda_043,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_037__c6,rq3g_cuda_037,dorn_cuda_043,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_038__c1,rq3g_cuda_038,dorn_cuda_103,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_038__c2,rq3g_cuda_038,dorn_cuda_103,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_038__c3,rq3g_cuda_038,dorn_cuda_103,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_038__c4,rq3g_cuda_038,dorn_cuda_103,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_038__c5,rq3g_cuda_038,dorn_cuda_103,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_038__c6,rq3g_cuda_038,dorn_cuda_103,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_039__c1,rq3g_cuda_039,dorn_cuda_033,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_039__c2,rq3g_cuda_039,dorn_cuda_033,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_039__c3,rq3g_cuda_039,dorn_cuda_033,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_039__c4,rq3g_cuda_039,dorn_cuda_033,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_039__c5,rq3g_cuda_039,dorn_cuda_033,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_039__c6,rq3g_cuda_039,dorn_cuda_033,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_040__c1,rq3g_cuda_040,dorn_cuda_081,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_040__c2,rq3g_cuda_040,dorn_cuda_081,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_040__c3,rq3g_cuda_040,dorn_cuda_081,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_040__c4,rq3g_cuda_040,dorn_cuda_081,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_040__c5,rq3g_cuda_040,dorn_cuda_081,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_040__c6,rq3g_cuda_040,dorn_cuda_081,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_041__c1,rq3g_cuda_041,dorn_cuda_053,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_041__c2,rq3g_cuda_041,dorn_cuda_053,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_041__c3,rq3g_cuda_041,dorn_cuda_053,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_041__c4,rq3g_cuda_041,dorn_cuda_053,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_041__c5,rq3g_cuda_041,dorn_cuda_053,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_041__c6,rq3g_cuda_041,dorn_cuda_053,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_042__c1,rq3g_cuda_042,dorn_cuda_045,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_042__c2,rq3g_cuda_042,dorn_cuda_045,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_042__c3,rq3g_cuda_042,dorn_cuda_045,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_042__c4,rq3g_cuda_042,dorn_cuda_045,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_042__c5,rq3g_cuda_042,dorn_cuda_045,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_042__c6,rq3g_cuda_042,dorn_cuda_045,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_043__c1,rq3g_cuda_043,dorn_cuda_046,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_043__c2,rq3g_cuda_043,dorn_cuda_046,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_043__c3,rq3g_cuda_043,dorn_cuda_046,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_043__c4,rq3g_cuda_043,dorn_cuda_046,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_043__c5,rq3g_cuda_043,dorn_cuda_046,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_043__c6,rq3g_cuda_043,dorn_cuda_046,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_044__c1,rq3g_cuda_044,dorn_cuda_007,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_044__c2,rq3g_cuda_044,dorn_cuda_007,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_044__c3,rq3g_cuda_044,dorn_cuda_007,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_044__c4,rq3g_cuda_044,dorn_cuda_007,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_044__c5,rq3g_cuda_044,dorn_cuda_007,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_044__c6,rq3g_cuda_044,dorn_cuda_007,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_045__c1,rq3g_cuda_045,dorn_cuda_087,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_045__c2,rq3g_cuda_045,dorn_cuda_087,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_045__c3,rq3g_cuda_045,dorn_cuda_087,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_045__c4,rq3g_cuda_045,dorn_cuda_087,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_045__c5,rq3g_cuda_045,dorn_cuda_087,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_045__c6,rq3g_cuda_045,dorn_cuda_087,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_046__c1,rq3g_cuda_046,dorn_cuda_071,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_046__c2,rq3g_cuda_046,dorn_cuda_071,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_046__c3,rq3g_cuda_046,dorn_cuda_071,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_046__c4,rq3g_cuda_046,dorn_cuda_071,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_046__c5,rq3g_cuda_046,dorn_cuda_071,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_046__c6,rq3g_cuda_046,dorn_cuda_071,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_047__c1,rq3g_cuda_047,dorn_cuda_036,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_047__c2,rq3g_cuda_047,dorn_cuda_036,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_047__c3,rq3g_cuda_047,dorn_cuda_036,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_047__c4,rq3g_cuda_047,dorn_cuda_036,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_047__c5,rq3g_cuda_047,dorn_cuda_036,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_047__c6,rq3g_cuda_047,dorn_cuda_036,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_048__c1,rq3g_cuda_048,dorn_cuda_061,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_048__c2,rq3g_cuda_048,dorn_cuda_061,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_048__c3,rq3g_cuda_048,dorn_cuda_061,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_048__c4,rq3g_cuda_048,dorn_cuda_061,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_048__c5,rq3g_cuda_048,dorn_cuda_061,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_048__c6,rq3g_cuda_048,dorn_cuda_061,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_049__c1,rq3g_cuda_049,dorn_cuda_086,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_049__c2,rq3g_cuda_049,dorn_cuda_086,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_049__c3,rq3g_cuda_049,dorn_cuda_086,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_049__c4,rq3g_cuda_049,dorn_cuda_086,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_049__c5,rq3g_cuda_049,dorn_cuda_086,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_049__c6,rq3g_cuda_049,dorn_cuda_086,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_050__c1,rq3g_cuda_050,dorn_cuda_102,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_050__c2,rq3g_cuda_050,dorn_cuda_102,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_050__c3,rq3g_cuda_050,dorn_cuda_102,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_050__c4,rq3g_cuda_050,dorn_cuda_102,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_050__c5,rq3g_cuda_050,dorn_cuda_102,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_050__c6,rq3g_cuda_050,dorn_cuda_102,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_051__c1,rq3g_cuda_051,dorn_cuda_113,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_051__c2,rq3g_cuda_051,dorn_cuda_113,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_051__c3,rq3g_cuda_051,dorn_cuda_113,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_051__c4,rq3g_cuda_051,dorn_cuda_113,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_051__c5,rq3g_cuda_051,dorn_cuda_113,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_051__c6,rq3g_cuda_051,dorn_cuda_113,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_052__c1,rq3g_cuda_052,dorn_cuda_097,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_052__c2,rq3g_cuda_052,dorn_cuda_097,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_052__c3,rq3g_cuda_052,dorn_cuda_097,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_052__c4,rq3g_cuda_052,dorn_cuda_097,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_052__c5,rq3g_cuda_052,dorn_cuda_097,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_052__c6,rq3g_cuda_052,dorn_cuda_097,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_053__c1,rq3g_cuda_053,dorn_cuda_104,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_053__c2,rq3g_cuda_053,dorn_cuda_104,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_053__c3,rq3g_cuda_053,dorn_cuda_104,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_053__c4,rq3g_cuda_053,dorn_cuda_104,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_053__c5,rq3g_cuda_053,dorn_cuda_104,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_053__c6,rq3g_cuda_053,dorn_cuda_104,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_054__c1,rq3g_cuda_054,dorn_cuda_002,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_054__c2,rq3g_cuda_054,dorn_cuda_002,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_054__c3,rq3g_cuda_054,dorn_cuda_002,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_054__c4,rq3g_cuda_054,dorn_cuda_002,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_054__c5,rq3g_cuda_054,dorn_cuda_002,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_054__c6,rq3g_cuda_054,dorn_cuda_002,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_055__c1,rq3g_cuda_055,dorn_cuda_048,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_055__c2,rq3g_cuda_055,dorn_cuda_048,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_055__c3,rq3g_cuda_055,dorn_cuda_048,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_055__c4,rq3g_cuda_055,dorn_cuda_048,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_055__c5,rq3g_cuda_055,dorn_cuda_048,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_055__c6,rq3g_cuda_055,dorn_cuda_048,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_056__c1,rq3g_cuda_056,dorn_cuda_029,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_056__c2,rq3g_cuda_056,dorn_cuda_029,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_056__c3,rq3g_cuda_056,dorn_cuda_029,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_056__c4,rq3g_cuda_056,dorn_cuda_029,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_056__c5,rq3g_cuda_056,dorn_cuda_029,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_056__c6,rq3g_cuda_056,dorn_cuda_029,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_057__c1,rq3g_cuda_057,dorn_cuda_117,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_057__c2,rq3g_cuda_057,dorn_cuda_117,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_057__c3,rq3g_cuda_057,dorn_cuda_117,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_057__c4,rq3g_cuda_057,dorn_cuda_117,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_057__c5,rq3g_cuda_057,dorn_cuda_117,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_057__c6,rq3g_cuda_057,dorn_cuda_117,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_058__c1,rq3g_cuda_058,dorn_cuda_101,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_058__c2,rq3g_cuda_058,dorn_cuda_101,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_058__c3,rq3g_cuda_058,dorn_cuda_101,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_058__c4,rq3g_cuda_058,dorn_cuda_101,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_058__c5,rq3g_cuda_058,dorn_cuda_101,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_058__c6,rq3g_cuda_058,dorn_cuda_101,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_059__c1,rq3g_cuda_059,dorn_cuda_044,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_059__c2,rq3g_cuda_059,dorn_cuda_044,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_059__c3,rq3g_cuda_059,dorn_cuda_044,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_059__c4,rq3g_cuda_059,dorn_cuda_044,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_059__c5,rq3g_cuda_059,dorn_cuda_044,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_059__c6,rq3g_cuda_059,dorn_cuda_044,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_060__c1,rq3g_cuda_060,dorn_cuda_085,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_060__c2,rq3g_cuda_060,dorn_cuda_085,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_060__c3,rq3g_cuda_060,dorn_cuda_085,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_060__c4,rq3g_cuda_060,dorn_cuda_085,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_060__c5,rq3g_cuda_060,dorn_cuda_085,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_060__c6,rq3g_cuda_060,dorn_cuda_085,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_061__c1,rq3g_cuda_061,dorn_cuda_080,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_061__c2,rq3g_cuda_061,dorn_cuda_080,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_061__c3,rq3g_cuda_061,dorn_cuda_080,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_061__c4,rq3g_cuda_061,dorn_cuda_080,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_061__c5,rq3g_cuda_061,dorn_cuda_080,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_061__c6,rq3g_cuda_061,dorn_cuda_080,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_062__c1,rq3g_cuda_062,dorn_cuda_059,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_062__c2,rq3g_cuda_062,dorn_cuda_059,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_062__c3,rq3g_cuda_062,dorn_cuda_059,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_062__c4,rq3g_cuda_062,dorn_cuda_059,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_062__c5,rq3g_cuda_062,dorn_cuda_059,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_062__c6,rq3g_cuda_062,dorn_cuda_059,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_063__c1,rq3g_cuda_063,dorn_cuda_083,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_063__c2,rq3g_cuda_063,dorn_cuda_083,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_063__c3,rq3g_cuda_063,dorn_cuda_083,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_063__c4,rq3g_cuda_063,dorn_cuda_083,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_063__c5,rq3g_cuda_063,dorn_cuda_083,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_063__c6,rq3g_cuda_063,dorn_cuda_083,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_064__c1,rq3g_cuda_064,dorn_cuda_014,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_064__c2,rq3g_cuda_064,dorn_cuda_014,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_064__c3,rq3g_cuda_064,dorn_cuda_014,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_064__c4,rq3g_cuda_064,dorn_cuda_014,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_cuda_064__c5,rq3g_cuda_064,dorn_cuda_014,cuda,mid,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_cuda_064__c6,rq3g_cuda_064,dorn_cuda_014,cuda,mid,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_cuda_065__c1,rq3g_cuda_065,dorn_cuda_015,cuda,mid,golden,ugly_gold,visual_only_gold,golden
rq3g_cuda_065__c2,rq3g_cuda_065,dorn_cuda_015,cuda,mid,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_cuda_065__c3,rq3g_cuda_065,dorn_cuda_015,cuda,mid,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_cuda_065__c4,rq3g_cuda_065,dorn_cuda_015,cuda,mid,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
