base_id,rq0_id,language,score_stratum,variant,semantic_integrity,visual_quality,source_sha256,image_path,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,nonblank,image_sha256
rq3g_cuda_016,dorn_cuda_072,cuda,low,beautiful_trash,trash,clean,f0cd17d0454307dc99112de51de829d602a0ac23d785db2694e470b94c6435e7,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_016.png,1028,188,7,8,1,12,15,21,#272822,False,False,43.606991959163885,True,71be9fa612cd84b81942b798a091820fae991a86ca6692fcff2dbeecc49d4b9f
rq3g_cuda_016,dorn_cuda_072,cuda,low,ugly_trash,trash,ugly,f0cd17d0454307dc99112de51de829d602a0ac23d785db2694e470b94c6435e7,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_016.png,676,121,7,7,2,11,13,15,#ffffff,True,True,76.48715600351147,True,8c6bdde6f1f8f89061e25f7d5f50885e19dcb2714a849c35de877720521bd907
rq3g_cuda_017,dorn_cuda_089,cuda,low,golden,gold,clean,ea8012846d3845b98698c8ec1016271290ff9a858cc215753b1ac1ca9bc249c6,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_017.png,1028,839,30,39,9,12,15,21,#272822,False,False,51.968649771295524,True,68c5867c1d0f1831aae9d6c4d160640e4b2fad8bf608e650345efb655c241b0a
rq3g_cuda_017,dorn_cuda_089,cuda,low,ugly_gold,gold,ugly,ea8012846d3845b98698c8ec1016271290ff9a858cc215753b1ac1ca9bc249c6,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_017.png,676,616,30,40,14,11,13,15,#ffffff,True,True,81.90143566061161,True,df4768a6ef845fd6bf12436e052299f0b043450d03dda8d030adbae6a1d064d6
rq3g_cuda_017,dorn_cuda_089,cuda,low,beautiful_trash,trash,clean,2d41d53bc74e362b16ff16613c1eb3c8798ab1c8a55f254162b4a88bca6d06d7,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_017.png,1028,1070,30,50,20,12,15,21,#272822,False,False,55.144882196308366,True,f7532408ba3e5104ce4b79cc12a1efff8179168a6a196de5c1410ba94b35aea3
rq3g_cuda_017,dorn_cuda_089,cuda,low,ugly_trash,trash,ugly,2d41d53bc74e362b16ff16613c1eb3c8798ab1c8a55f254162b4a88bca6d06d7,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_017.png,676,766,30,50,24,11,13,15,#ffffff,True,True,87.68682892994453,True,6bd8d699dad1d927a7254e2a24057f27e54afb46e96c4f7e6bb4c919318e20ac
rq3g_cuda_018,dorn_cuda_034,cuda,low,golden,gold,clean,764846233f9d3dc098a39e4db840d0445bd843544f1554c75e30306b7c030566,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_018.png,1028,1301,48,61,13,12,15,21,#272822,False,False,48.98376914173597,True,23b88de017e8a75f9584a6c12c94b9af1f925add71633198dc78ca7f94e633b6
rq3g_cuda_018,dorn_cuda_034,cuda,low,ugly_gold,gold,ugly,764846233f9d3dc098a39e4db840d0445bd843544f1554c75e30306b7c030566,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_018.png,676,931,48,61,19,11,13,15,#ffffff,True,True,80.16149570277943,True,235d78236d14161c0bdfb24b2fec9e516aa68f775c1074b876712ed02571ad7d
rq3g_cuda_018,dorn_cuda_034,cuda,low,beautiful_trash,trash,clean,dead52bffd0739e0884afe940e8fa15e7584ab45ea8b8ef18d096acf89f56247,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_018.png,1028,1511,48,71,23,12,15,21,#272822,False,False,54.19391424338838,True,75d9ea118a2cdee26cf7d132f3febe081e9be94659c6888c8f0b9642cc37226d
rq3g_cuda_018,dorn_cuda_034,cuda,low,ugly_trash,trash,ugly,dead52bffd0739e0884afe940e8fa15e7584ab45ea8b8ef18d096acf89f56247,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_018.png,676,1111,48,73,31,11,13,15,#ffffff,True,True,85.33568620750755,True,87a23093d4d05f2d40e03c53dc702e9a87a8df1968522c5ae63ebf4434492c4b
rq3g_cuda_019,dorn_cuda_110,cuda,low,golden,gold,clean,b4633916e6a0e51a83fb7f009e69582a38c2e782958c71735d6442c838ce3f22,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_019.png,1028,1343,50,63,13,12,15,21,#272822,False,False,49.296258508087135,True,c48d7b8cfd9cca884fef24c292b432c7ddb488a9427dbed030d2927e377d1811
rq3g_cuda_019,dorn_cuda_110,cuda,low,ugly_gold,gold,ugly,b4633916e6a0e51a83fb7f009e69582a38c2e782958c71735d6442c838ce3f22,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_019.png,676,976,50,64,21,11,13,15,#ffffff,True,True,79.53103063405558,True,9e5d6f5dd0d517269bc0c243f232eac0f4a746bc45f5f407bb044a2ccfe5257d
rq3g_cuda_019,dorn_cuda_110,cuda,low,beautiful_trash,trash,clean,4754b5e696ebda3267db19af402448e484a3b03f86fc329cafc695e72b7f497b,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_019.png,1028,1448,50,68,18,12,15,21,#272822,False,False,56.948000394732475,True,7aec6ced5fb82a168a7dcd503d99f72c6584ff67e1502d599f01f2bbc64276c5
rq3g_cuda_019,dorn_cuda_110,cuda,low,ugly_trash,trash,ugly,4754b5e696ebda3267db19af402448e484a3b03f86fc329cafc695e72b7f497b,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_019.png,676,1186,50,78,35,11,13,15,#ffffff,True,True,85.34957275822684,True,48c9214a4680602857fda87a240f5c1563fc71cce731027fcca069484b4db9fe
rq3g_cuda_020,dorn_cuda_058,cuda,low,golden,gold,clean,3b619e0aabec25ac7a32e0382a0d98340b1b585a7dfb6c25dde84c07ec3a44ea,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_020.png,1028,146,4,6,2,12,15,21,#272822,False,False,50.70600304295515,True,50a5f0dcd489e56409aa4873596f2b228f6326cceab8d32cc9c7a1be15228fac
rq3g_cuda_020,dorn_cuda_058,cuda,low,ugly_gold,gold,ugly,3b619e0aabec25ac7a32e0382a0d98340b1b585a7dfb6c25dde84c07ec3a44ea,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_020.png,676,106,4,6,3,11,13,15,#ffffff,True,True,81.905351900322,True,c45b084f406aec1bc784786906a569f2aee8d0c93671b072e514b385e8c2a0a6
rq3g_cuda_020,dorn_cuda_058,cuda,low,beautiful_trash,trash,clean,0addd435f90f5934a7469acb3ae99b297fbb3eaaead885ccc2e08aa0b0ed0c8e,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_020.png,1028,230,4,10,6,12,15,21,#272822,False,False,62.97580154031416,True,c9c21d55cf3a1b7714d9fbac3e3be39244c7497a86f6f463365504477e15da77
rq3g_cuda_020,dorn_cuda_058,cuda,low,ugly_trash,trash,ugly,0addd435f90f5934a7469acb3ae99b297fbb3eaaead885ccc2e08aa0b0ed0c8e,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_020.png,676,196,4,12,9,11,13,15,#ffffff,True,True,90.66510407797666,True,cead8c33f17f50d2dc5eca81e69f261f0f78e26342f97cc7f26759ca6073d95a
rq3g_cuda_021,dorn_cuda_006,cuda,low,golden,gold,clean,1e8b4b341c6913ebd1ddd99ab67bbea17a4140a0baf380eb32ec834ceb2b4eb9,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_021.png,1028,293,10,13,3,12,15,21,#272822,False,False,43.029695971057,True,b3ef708df0b943c98fe5c3ddc9a7bd03df8cd52bd0f4b2e8cf285080ec909cb6
rq3g_cuda_021,dorn_cuda_006,cuda,low,ugly_gold,gold,ugly,1e8b4b341c6913ebd1ddd99ab67bbea17a4140a0baf380eb32ec834ceb2b4eb9,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_021.png,676,181,10,11,4,11,13,15,#ffffff,True,True,75.26272478796461,True,1abd7b5a6ddfbd2a9cac33af756a9772bdebb21e32ad4046e4bc96a48ab6686c
rq3g_cuda_021,dorn_cuda_006,cuda,low,beautiful_trash,trash,clean,8fed9d78351d6f5b73a89dd68bfc461ceae809d7882c06fae696e9d1006de87c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_021.png,1028,335,10,15,5,12,15,21,#272822,False,False,57.59862320490594,True,f339cccdfa50bf345b72fbc74ef1dfac2e55729e25f62aa1907c51ac693766b6
rq3g_cuda_021,dorn_cuda_006,cuda,low,ugly_trash,trash,ugly,8fed9d78351d6f5b73a89dd68bfc461ceae809d7882c06fae696e9d1006de87c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_021.png,676,226,10,14,7,11,13,15,#ffffff,True,True,91.56581722326212,True,442a0a6d31494205c6b9731c3d2078e78b8e9c921f9b2b434474411a9ad77ed7
rq3g_cuda_022,dorn_cuda_020,cuda,low,golden,gold,clean,3b1e514930d083aa4fbead5f7ad0a74a18559be6cf5d27463dea46eb7f75965d,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_022.png,1028,1217,48,57,9,12,15,21,#272822,False,False,44.568735480893245,True,cb58fe4c97f47e07f1900de10a372f9fe36f071907c1d42154771a0bdbf8e8a2
rq3g_cuda_022,dorn_cuda_020,cuda,low,ugly_gold,gold,ugly,3b1e514930d083aa4fbead5f7ad0a74a18559be6cf5d27463dea46eb7f75965d,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_022.png,676,886,48,58,16,11,13,15,#ffffff,True,True,76.93674266810405,True,91e206bc31159bbb63318166724831ca4f2dd4f122b6f9d67e48e75a57775f34
rq3g_cuda_022,dorn_cuda_020,cuda,low,beautiful_trash,trash,clean,a24761a6098ea9a312b40326fe8ae6fbfd3adb57981ed66881783d6aa830bd93,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_022.png,1028,1385,48,65,17,12,15,21,#272822,False,False,53.167314957067425,True,2b397525617fbb9324a163b41946a36ab6bf2927b6402175b97617ece5b7bb94
rq3g_cuda_022,dorn_cuda_020,cuda,low,ugly_trash,trash,ugly,a24761a6098ea9a312b40326fe8ae6fbfd3adb57981ed66881783d6aa830bd93,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_022.png,676,1081,48,71,29,11,13,15,#ffffff,True,True,82.17364294444003,True,37c251acc2ec3d53a2e2cd49d33dd793cd61c0a044610c104fd857292cf0e9e7
rq3g_cuda_023,dorn_cuda_067,cuda,low,golden,gold,clean,685e4e9e792d6da0a9b970bec84b40c0f0fbfa641ecf70b1bc873ad6c4288390,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_023.png,1028,335,10,15,5,12,15,21,#272822,False,False,53.37067633062353,True,c743e139493ca9f30e0e74777f5e9a73144209b4a3b043dfcb9bc3eb2eaa02d5
rq3g_cuda_023,dorn_cuda_067,cuda,low,ugly_gold,gold,ugly,685e4e9e792d6da0a9b970bec84b40c0f0fbfa641ecf70b1bc873ad6c4288390,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_023.png,676,226,10,14,6,11,13,15,#ffffff,True,True,86.65980762584229,True,d27a511d2a8564a1f2600ee010058b3a678d6a4f22a801632b5b1c7c2e1d878f
rq3g_cuda_023,dorn_cuda_067,cuda,low,beautiful_trash,trash,clean,061c9d02bdf3ba4fe2f75a3245b4358a02e129d4b741d0d0501353c6bc1efc9c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_023.png,1028,335,10,15,5,12,15,21,#272822,False,False,57.99059541204489,True,1edfce1dfa5060c4c8f47784fcba31ea5a2fa10eaae7de0924944d71ccaa6877
rq3g_cuda_023,dorn_cuda_067,cuda,low,ugly_trash,trash,ugly,061c9d02bdf3ba4fe2f75a3245b4358a02e129d4b741d0d0501353c6bc1efc9c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_023.png,676,271,10,17,9,11,13,15,#ffffff,True,True,88.08577308771855,True,d1236b0044c67cd392fcf59412c38fe527466642b35503797a7477cb88ba51ba
rq3g_cuda_024,dorn_cuda_030,cuda,low,golden,gold,clean,0fa3aae99b2f6b97aefff3310e8b9ec35d1d24d796139b67562181a0281b8e50,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_024.png,1028,1448,50,68,18,12,15,21,#272822,False,False,49.28437406321884,True,0a2c7c285c1436ba8feea53bc189b5987f52a502b5cbc294b3d16b06e92dd542
rq3g_cuda_024,dorn_cuda_030,cuda,low,ugly_gold,gold,ugly,0fa3aae99b2f6b97aefff3310e8b9ec35d1d24d796139b67562181a0281b8e50,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_024.png,676,991,50,65,28,11,13,15,#ffffff,True,True,80.64927971600041,True,ad6a056af197a621b4c9f165ea289ba6277359d1473a981791e8c81e928e4b9d
rq3g_cuda_024,dorn_cuda_030,cuda,low,beautiful_trash,trash,clean,7719c4544612b0d6751f3c8e6a3f6b0007bf30060f0db38b94080e53f5d34d16,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_024.png,1028,1910,50,90,40,12,15,21,#272822,False,False,58.967325002221116,True,0c24279a08c85c1f667e542b504ee7f863cc1ad344355d3f03fc0ec711c9a871
rq3g_cuda_024,dorn_cuda_030,cuda,low,ugly_trash,trash,ugly,7719c4544612b0d6751f3c8e6a3f6b0007bf30060f0db38b94080e53f5d34d16,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_024.png,676,1426,50,94,57,11,13,15,#ffffff,True,True,89.8473107787105,True,ad2561ac0974b1f18ad45b8353390938fb408d39ac3972535d8c145325c2a796
rq3g_cuda_025,dorn_cuda_010,cuda,low,golden,gold,clean,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_025.png,1028,1343,50,63,13,12,15,21,#272822,False,False,47.033578873717204,True,eec4c926e21ed37a8e073d4ca77a5f6d171a4eeb481950ffee409728d5f4f858
rq3g_cuda_025,dorn_cuda_010,cuda,low,ugly_gold,gold,ugly,24ae6aef6f48d58f4da24b97f3f2576022a24d60b8b05e53b4258961f9b78c4b,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_025.png,676,916,50,60,20,11,13,15,#ffffff,True,True,78.99431390874733,True,5b1caa7d8343ffe4774fabc7a89976383a125c7bf8217ecec7b7e41efa8c8df1
rq3g_cuda_025,dorn_cuda_010,cuda,low,beautiful_trash,trash,clean,8d332ffd98e0a81ec90fec8be48ce50ea1febafc006ba6fd452550c682ab3d03,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_025.png,1028,1805,50,85,35,12,15,21,#272822,False,False,56.394114790009894,True,dc30d67a0024bbe2434a3db1cd840164d49be83ff68f7370ff12859158c4cec1
rq3g_cuda_025,dorn_cuda_010,cuda,low,ugly_trash,trash,ugly,8d332ffd98e0a81ec90fec8be48ce50ea1febafc006ba6fd452550c682ab3d03,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_025.png,676,1321,50,87,47,11,13,15,#ffffff,True,True,88.12289247945164,True,f8b142b948483c14006301ec361691697c56f56b688be31ec06ed88921b13c61
rq3g_cuda_026,dorn_cuda_032,cuda,low,golden,gold,clean,ce21084339626be30ccc4d96a81a14e0a142ea52ba1ad397ad3f074088af7533,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_026.png,1028,272,9,12,3,12,15,21,#272822,False,False,46.20024811028102,True,9e32cbbfccd6bafdec90563c56fc607ea4f78576ff89d5bb70843e588147cdae
rq3g_cuda_026,dorn_cuda_032,cuda,low,ugly_gold,gold,ugly,ce21084339626be30ccc4d96a81a14e0a142ea52ba1ad397ad3f074088af7533,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_026.png,676,226,9,14,5,11,13,15,#ffffff,True,True,81.23945912627742,True,d84508138936bf1f6e968cd20b63389991c4663bba2f49e357c7db90b3559567
rq3g_cuda_026,dorn_cuda_032,cuda,low,beautiful_trash,trash,clean,0ac9fd1c8466972e06b33db06e7447182d4e3e82f2f8d146c806602a1d074694,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_026.png,1028,314,9,14,5,12,15,21,#272822,False,False,59.44947783799298,True,448e561d8fd8e5349c11618900f47d27b2458c662201c7587d868d4879f1ea74
rq3g_cuda_026,dorn_cuda_032,cuda,low,ugly_trash,trash,ugly,0ac9fd1c8466972e06b33db06e7447182d4e3e82f2f8d146c806602a1d074694,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_026.png,676,301,9,19,10,11,13,15,#ffffff,True,True,83.94045112216261,True,770447c96cd69d53797019390eb7dd68b786a8a635c50ddcda61d5b462b76ecf
rq3g_cuda_027,dorn_cuda_118,cuda,low,golden,gold,clean,79a398309016bbf6036e73483641d4eda08bea7aabaab913c702797b8c8c6da1,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_027.png,1028,293,9,13,4,12,15,21,#272822,False,False,41.757818024580715,True,5a718c7e141317470e5a5df0c3d1b2be01c11be17fc55a2416c89ef00174d9f0
rq3g_cuda_027,dorn_cuda_118,cuda,low,ugly_gold,gold,ugly,79a398309016bbf6036e73483641d4eda08bea7aabaab913c702797b8c8c6da1,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_027.png,676,211,9,13,6,11,13,15,#ffffff,True,True,76.01495995229159,True,f461df99686a87248dea5e1c60a044af09e5018865b47fcb03c4d62d4dfcc659
rq3g_cuda_027,dorn_cuda_118,cuda,low,beautiful_trash,trash,clean,78026865bea6c506120f86df172caf4d88c14062ec2c9e69a03228b05c479f6d,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_027.png,1028,356,9,16,7,12,15,21,#272822,False,False,57.114150331076104,True,9b33d481ad3af3582ce88bc2a0feea55bde9b547ee5af5aa0793609447382ea0
rq3g_cuda_027,dorn_cuda_118,cuda,low,ugly_trash,trash,ugly,78026865bea6c506120f86df172caf4d88c14062ec2c9e69a03228b05c479f6d,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_027.png,676,301,9,19,12,11,13,15,#ffffff,True,True,85.77832737142067,True,43f1a312e496958d63af77c7dd637bc836feafb00c9de05721c17a1d5af4e9dd
rq3g_cuda_028,dorn_cuda_063,cuda,low,golden,gold,clean,122f803e6b0a657b956ce4fff98fdc21fcc48d4464194fd9907b8b94c6451a49,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_028.png,1028,230,9,10,1,12,15,21,#272822,False,False,40.3931715361231,True,0594aa02a1f8a9381e6ecd47b5ed98929e507aa9511ad6e3abc55d57bfb69d49
rq3g_cuda_028,dorn_cuda_063,cuda,low,ugly_gold,gold,ugly,122f803e6b0a657b956ce4fff98fdc21fcc48d4464194fd9907b8b94c6451a49,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_028.png,676,151,9,9,3,11,13,15,#ffffff,True,True,68.34759231034887,True,4dc0759b0c5c98d8ca9246bd82daa3223fca067eca9203103f9f11558891b26e
rq3g_cuda_028,dorn_cuda_063,cuda,low,beautiful_trash,trash,clean,60c3fd9a9c29249835c5de2f902fe825d30caa4dc1b275f7a2369ed1432b2d7e,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_028.png,1028,293,9,13,4,12,15,21,#272822,False,False,54.077760874407666,True,a4b5747788abc41bc5bd078e78115fcb0363febd109a0ee3d079c8b262cd9307
rq3g_cuda_028,dorn_cuda_063,cuda,low,ugly_trash,trash,ugly,60c3fd9a9c29249835c5de2f902fe825d30caa4dc1b275f7a2369ed1432b2d7e,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_028.png,676,226,9,14,8,11,13,15,#ffffff,True,True,83.88736190726563,True,27245b172a69d2d0fc636fcfc8784b18c5d5f79abb2e2c9eb42065b61332c3a0
rq3g_cuda_029,dorn_cuda_082,cuda,low,golden,gold,clean,a3318ef9146395e24342bb59cd6d3812d861937e441227446638fc2b4302331a,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_029.png,1028,839,30,39,9,12,15,21,#272822,False,False,43.57626760329555,True,0beb752ca1e0c58a1439d071ecbf12147caa9b7e0f98b3bd52ccf22808445ede
rq3g_cuda_029,dorn_cuda_082,cuda,low,ugly_gold,gold,ugly,a3318ef9146395e24342bb59cd6d3812d861937e441227446638fc2b4302331a,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_029.png,676,571,30,37,9,11,13,15,#ffffff,True,True,70.88640755801306,True,e81e054b74dd0d02f4dba4b8d26cdf905b106115ae56ee4a108f74eff2b6eac6
rq3g_cuda_029,dorn_cuda_082,cuda,low,beautiful_trash,trash,clean,9c18fedcf46185603779cdeeadeda39ad91f4a5d8ec62e8ebc29fa04a06ab2d4,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_029.png,1028,1658,30,78,48,12,15,21,#272822,False,False,64.62724066102447,True,084687358ac372b3b1cf816a0eb5fe99e195d196f88b0743184ec7dad6bf84e8
rq3g_cuda_029,dorn_cuda_082,cuda,low,ugly_trash,trash,ugly,9c18fedcf46185603779cdeeadeda39ad91f4a5d8ec62e8ebc29fa04a06ab2d4,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_029.png,676,1306,30,86,58,11,13,15,#ffffff,True,True,93.87494649230445,True,d588c776395e4b2a528e477f83bd7c85770b22f1ebd8a5de5c047ad5de482105
rq3g_cuda_030,dorn_cuda_000,cuda,low,golden,gold,clean,94c8ae9db3f98efd558cf12ed7e591aa5eec937a1a5aa196629460e3bd7ccce8,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_030.png,1028,1217,50,57,7,12,15,21,#272822,False,False,43.43685560231406,True,d3e89fe7a9ce3cf359ce2af75807e8155bd08c4abcc39d917d605a495ac447f4
rq3g_cuda_030,dorn_cuda_000,cuda,low,ugly_gold,gold,ugly,94c8ae9db3f98efd558cf12ed7e591aa5eec937a1a5aa196629460e3bd7ccce8,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_030.png,676,871,50,57,14,11,13,15,#ffffff,True,True,69.92495812753467,True,b536676bb9bb8ababd53014832606b5fa9517fbde19b74e8c8a022057d3958b1
rq3g_cuda_030,dorn_cuda_000,cuda,low,beautiful_trash,trash,clean,476d8243e839976b935c0f2f82b254977c58b6c0cea555ed90e7cb1ff3517036,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_030.png,1028,1490,50,70,20,12,15,21,#272822,False,False,54.45046457172913,True,5c7198cf5bda49e1c7efcc203f4fd1af802ac211a8fd341c751366d8acc3244a
rq3g_cuda_030,dorn_cuda_000,cuda,low,ugly_trash,trash,ugly,476d8243e839976b935c0f2f82b254977c58b6c0cea555ed90e7cb1ff3517036,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_030.png,676,1141,50,75,32,11,13,15,#ffffff,True,True,82.98425718830863,True,94335a6f367d36094622faf2a5a70f0165027ea1bb5de1927940ee6b4cc7594e
rq3g_cuda_031,dorn_cuda_001,cuda,low,golden,gold,clean,6e4391fb0b33d4bc030d5151e9dd566921fe8f8f63b45be956f6140a3bc9f222,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_031.png,1028,230,9,10,1,12,15,21,#272822,False,False,46.543671982595036,True,eee01ad5f3b7c6acd71558d74e976e8a35e863cf37cf1a702be966988d17bfed
rq3g_cuda_031,dorn_cuda_001,cuda,low,ugly_gold,gold,ugly,6e4391fb0b33d4bc030d5151e9dd566921fe8f8f63b45be956f6140a3bc9f222,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_031.png,676,226,9,14,5,11,13,15,#ffffff,True,True,70.69027365853889,True,c24cf4a7ab10b6db906f25e147a1a1651a8c4fad5d22f22f4f8bf8c5ebb49e75
rq3g_cuda_031,dorn_cuda_001,cuda,low,beautiful_trash,trash,clean,7ca25d8aacb11abce0c7b00c2ef2595644bb5641f341493a325587c5a4dfc2d6,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_031.png,1028,293,9,13,4,12,15,21,#272822,False,False,56.015739641214736,True,aacb5bd489675048453fb639b2ebc37e3a9d01e23daa11ded706bf0803e96ceb
rq3g_cuda_031,dorn_cuda_001,cuda,low,ugly_trash,trash,ugly,7ca25d8aacb11abce0c7b00c2ef2595644bb5641f341493a325587c5a4dfc2d6,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_031.png,676,226,9,14,5,11,13,15,#ffffff,True,True,86.71617471095163,True,6458068cbd26510db4625cc1da0c26b9596b2e26e382e649240fa587162a0fa0
rq3g_cuda_032,dorn_cuda_079,cuda,low,golden,gold,clean,6579bd39ff646bdd261cd19d1dfd582823e12d3710d2c7c221f7a0a19be14e54,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_cuda_032.png,1028,797,27,37,10,12,15,21,#272822,False,False,45.91819566369404,True,a4f0cf9579b2a210be61d4f2a24702f0397f3dffac1b1be2a1c458c9d486bde5
rq3g_cuda_032,dorn_cuda_079,cuda,low,ugly_gold,gold,ugly,6579bd39ff646bdd261cd19d1dfd582823e12d3710d2c7c221f7a0a19be14e54,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_cuda_032.png,676,526,27,34,15,11,13,15,#ffffff,True,True,79.87734595306456,True,c5078747b495a31676e2c5b3a80718948555787a9762a2aef25ee876b490269c
rq3g_cuda_032,dorn_cuda_079,cuda,low,beautiful_trash,trash,clean,493c55bad784726323209b0dcddc4547d0258484e36e68a09ae870559dd93eb7,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_cuda_032.png,1028,923,27,43,16,12,15,21,#272822,False,False,56.14621221124952,True,16321dbe273b71b3fc2e19a3e4ad6d58bbf56484bef2cab8adb46b9b5803f5fd
rq3g_cuda_032,dorn_cuda_079,cuda,low,ugly_trash,trash,ugly,493c55bad784726323209b0dcddc4547d0258484e36e68a09ae870559dd93eb7,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_cuda_032.png,676,631,27,41,22,11,13,15,#ffffff,True,True,89.48379949666277,True,8a892d5073be7ba4551ad68c38502ca98a6c1eac968418063e99601874a66d9a
