source_loc_total,source_loc_nonempty,source_blank_line_ratio,source_comment_line_ratio,source_avg_line_length,source_avg_nonempty_line_length,source_max_line_length,source_token_count,source_avg_token_length,source_token_entropy,source_identifier_count,source_identifier_unique_count,source_avg_identifier_length,source_keyword_count,source_operator_count,source_literal_count,source_indent_mean,source_indent_max,source_indent_std,source_nesting_mean,source_nesting_max,source_cyclomatic_estimate,source_halstead_distinct_operators,source_halstead_distinct_operands,source_halstead_vocabulary,source_halstead_length,source_halstead_volume,rq0_id,dataset_name,source_brace_count,source_parenthesis_count,source_method_like_count,source_if_count,source_for_count,source_while_count,source_switch_count,source_try_count,source_catch_count,source_exception_handling_count,source_api_call_count,source_line_length_std,source_blank_line_count,source_comment_line_count
42.0,42.0,0.0,0.238095238095238,52.0,52.0,98.0,382.0,4.87434554973822,5.623288499701204,169.0,88.0,8.994082840236686,10.0,188.0,15.0,12.761904761904765,16.0,5.18151257475636,2.2142857142857144,3.0,3.0,14.0,100.0,114.0,372.0,2541.835085269284,rq0_0286,Scalabrino,6,70,3,1,1,0,0,0,0,0,7,24.37016130239523,0,10
11.0,11.0,0.0,0.0,12.181818181818182,12.181818181818182,30.0,34.0,2.9411764705882355,4.028639311838575,8.0,7.0,6.625,6.0,20.0,0.0,7.272727272727272,12.0,3.3327823236042478,0.9090909090909092,2.0,3.0,7.0,7.0,14.0,28.0,106.60593781761293,rq0_0287,Scalabrino,8,8,3,1,0,0,0,1,1,2,1,9.786987481699471,0,0
30.0,24.0,0.2,0.2,27.933333333333334,34.916666666666664,93.0,196.0,3.5255102040816326,5.528533273257737,89.0,55.0,5.752808988764045,22.0,83.0,2.0,9.5,16.0,3.6170890690351176,1.4166666666666667,3.0,5.0,13.0,56.0,69.0,174.0,1062.8832554794014,rq0_0288,Scalabrino,10,24,5,4,0,0,0,0,0,1,7,26.956673055520447,6,6
41.0,38.0,0.073170731707317,0.024390243902439,32.80487804878049,35.39473684210526,184.0,230.0,5.008695652173913,5.101851022614761,67.0,37.0,10.791044776119405,31.0,128.0,4.0,13.578947368421051,20.0,5.47064693060475,2.421052631578948,4.0,11.0,13.0,41.0,54.0,199.0,1145.2226129305302,rq0_0289,Scalabrino,18,50,5,2,0,1,1,0,0,4,15,35.25186001817813,3,1
22.0,22.0,0.0,0.0,26.772727272727277,26.772727272727277,47.0,129.0,1.9612403100775195,4.418575873816079,51.0,15.0,3.156862745098039,4.0,68.0,6.0,13.454545454545457,20.0,6.213820905685477,1.2727272727272727,2.0,1.0,12.0,17.0,29.0,125.0,607.2476243909465,rq0_0290,Scalabrino,6,6,1,0,0,0,0,0,0,0,1,11.171928368508025,0,0
38.0,38.0,0.0,0.1842105263157894,43.73684210526316,43.73684210526316,78.0,280.0,3.4392857142857145,5.2162964203552695,100.0,56.0,7.1,17.0,161.0,2.0,16.105263157894736,32.0,7.7384531083217984,2.8157894736842106,5.0,7.0,16.0,58.0,74.0,263.0,1633.086235160414,rq0_0291,Scalabrino,18,80,9,6,0,0,0,0,0,0,22,22.409683304705013,0,7
42.0,41.0,0.0238095238095238,0.119047619047619,42.90476190476191,43.95121951219512,82.0,291.0,3.532646048109965,5.090814043307921,103.0,54.0,7.533980582524272,19.0,168.0,1.0,16.585365853658537,36.0,6.987709104183408,2.7804878048780486,5.0,11.0,14.0,55.0,69.0,272.0,1661.518652243662,rq0_0292,Scalabrino,22,82,11,9,0,1,0,0,0,0,22,21.262318025099084,1,5
25.0,24.0,0.04,0.0,26.92,28.041666666666668,40.0,86.0,4.767441860465116,3.8271138117006966,24.0,18.0,13.958333333333334,2.0,60.0,0.0,10.666666666666666,12.0,2.98142396999972,1.7083333333333333,2.0,1.0,9.0,18.0,27.0,84.0,399.4105501817313,rq0_0293,Scalabrino,4,30,1,0,0,0,0,0,0,0,0,11.037825872879134,1,0
28.0,27.0,0.0357142857142857,0.0,31.178571428571427,32.333333333333336,77.0,136.0,4.286764705882353,4.233033222578111,41.0,19.0,11.317073170731708,9.0,86.0,0.0,10.22222222222222,28.0,5.028314888437671,2.925925925925926,5.0,5.0,10.0,19.0,29.0,127.0,616.9635863812016,rq0_0294,Scalabrino,16,44,5,4,0,0,0,0,0,0,11,20.629475395706038,1,0
38.0,30.0,0.2105263157894736,0.0789473684210526,35.578947368421055,45.06666666666667,79.0,205.0,5.034146341463415,4.594504787394163,63.0,38.0,11.603174603174605,12.0,122.0,8.0,9.0,20.0,4.74692883171144,0.8333333333333334,1.0,1.0,10.0,46.0,56.0,193.0,1120.8194999571176,rq0_0295,Scalabrino,2,74,1,0,0,0,0,0,0,0,9,24.879320919556516,8,3
28.0,28.0,0.0,0.25,22.178571428571427,22.178571428571427,80.0,133.0,3.601503759398496,5.160998303683086,51.0,30.0,6.411764705882353,19.0,63.0,0.0,9.857142857142858,24.0,5.396521933578315,1.4285714285714286,3.0,4.0,11.0,30.0,41.0,114.0,610.7609285264615,rq0_0296,Scalabrino,14,22,4,2,0,0,0,1,1,3,4,21.633396093323217,0,7
22.0,22.0,0.0,0.0,22.13636363636364,22.13636363636364,100.0,103.0,3.7572815533980575,4.368615485024268,29.0,11.0,8.689655172413794,17.0,57.0,0.0,8.727272727272727,16.0,3.3327823236042478,1.2272727272727273,3.0,7.0,10.0,11.0,21.0,86.0,377.73929835897343,rq0_0297,Scalabrino,14,24,7,6,0,0,0,0,0,0,3,23.000583894852156,0,0
36.0,30.0,0.1666666666666666,0.1388888888888889,39.16666666666666,47.0,112.0,241.0,5.074688796680498,5.553098349227937,123.0,65.0,8.536585365853659,8.0,107.0,3.0,9.866666666666667,16.0,4.096611065529925,0.9666666666666668,2.0,2.0,12.0,68.0,80.0,233.0,1473.0092461087554,rq0_0298,Scalabrino,4,42,2,1,0,0,0,0,0,0,17,34.38386249390839,6,5
10.0,8.0,0.2,0.0,96.2,120.25,157.0,105.0,8.771428571428572,3.830616048327969,33.0,9.0,19.60606060606061,14.0,55.0,3.0,6.5,8.0,2.7838821814150108,0.75,1.0,1.0,7.0,12.0,19.0,91.0,386.5614037233663,rq0_0299,Scalabrino,2,14,1,0,0,0,0,0,0,0,6,66.16313172757165,2,0
38.0,33.0,0.131578947368421,0.2631578947368421,32.44736842105263,37.36363636363637,108.0,224.0,3.5669642857142856,4.876859637995582,63.0,29.0,6.26984126984127,16.0,137.0,8.0,8.090909090909092,21.0,6.287860533014758,2.0,3.0,5.0,14.0,36.0,50.0,208.0,1173.9220874731427,rq0_0300,Scalabrino,8,54,2,4,0,0,0,1,0,3,10,26.667245203788916,5,10
33.0,29.0,0.1212121212121212,0.0,37.51515151515152,42.689655172413794,125.0,114.0,7.114035087719298,4.624552395082779,45.0,22.0,15.244444444444444,14.0,55.0,0.0,20.24137931034483,99.0,16.608380046009163,1.7586206896551724,3.0,1.0,7.0,22.0,29.0,100.0,485.7980995127572,rq0_0301,Scalabrino,12,26,6,0,0,0,0,0,0,0,4,35.78565923376605,4,0
19.0,19.0,0.0,0.0,44.10526315789474,44.10526315789474,113.0,110.0,6.918181818181818,3.8710319276557015,32.0,18.0,20.71875,5.0,73.0,0.0,12.842105263157896,28.0,7.631397457007099,1.2105263157894737,2.0,2.0,8.0,18.0,26.0,105.0,493.5461704048146,rq0_0302,Scalabrino,4,48,2,1,0,0,0,0,0,0,14,34.976525566731496,0,0
32.0,30.0,0.0625,0.0,36.5625,39.0,88.0,168.0,6.071428571428571,4.695526986061155,48.0,29.0,14.354166666666666,14.0,102.0,4.0,13.066666666666666,32.0,7.2980971644821375,1.7,3.0,5.0,13.0,33.0,46.0,154.0,850.62854123278,rq0_0303,Scalabrino,12,54,5,4,0,0,0,0,0,2,17,32.040928415855866,2,0
18.0,14.0,0.2222222222222222,0.0555555555555555,35.166666666666664,45.21428571428572,104.0,109.0,5.18348623853211,4.367768914079653,31.0,21.0,14.64516129032258,9.0,69.0,0.0,8.285714285714286,16.0,3.843892584878204,1.0,2.0,3.0,12.0,21.0,33.0,100.0,504.4394119358453,rq0_0304,Scalabrino,6,40,3,2,0,0,0,0,0,0,9,37.11281599543628,4,1
18.0,13.0,0.2777777777777778,0.0,36.22222222222222,50.15384615384615,109.0,97.0,6.175257731958763,4.077880614806721,39.0,14.0,12.692307692307692,4.0,53.0,1.0,7.076923076923077,8.0,2.302558391860887,0.8461538461538461,1.0,1.0,8.0,15.0,23.0,93.0,420.69126191330224,rq0_0305,Scalabrino,2,24,1,0,0,0,0,0,0,0,11,28.91088905884493,5,0
11.0,11.0,0.0,0.0,56.0,56.0,94.0,118.0,4.830508474576271,4.072137910919968,42.0,21.0,11.095238095238097,3.0,70.0,3.0,6.545454545454546,8.0,2.5712973861329,0.7272727272727273,1.0,1.0,7.0,23.0,30.0,115.0,564.2924184949796,rq0_0306,Scalabrino,2,34,1,0,0,0,0,0,0,0,12,31.238088639002576,0,0
17.0,15.0,0.1176470588235294,0.0,30.41176470588235,34.46666666666667,143.0,74.0,5.905405405405405,4.544620723556258,23.0,16.0,15.26086956521739,7.0,41.0,3.0,13.066666666666666,24.0,6.923069325731824,1.9333333333333331,3.0,3.0,10.0,19.0,29.0,67.0,325.4847266735473,rq0_0307,Scalabrino,8,18,3,2,0,0,0,0,0,0,3,38.78456154880279,2,0
12.0,12.0,0.0,0.0,59.833333333333336,59.833333333333336,134.0,127.0,4.503937007874016,5.082756155510256,57.0,33.0,8.350877192982455,7.0,63.0,0.0,7.333333333333333,12.0,2.748737083745107,0.75,1.0,1.0,10.0,33.0,43.0,120.0,651.1517705642517,rq0_0308,Scalabrino,2,22,1,0,0,0,0,0,0,1,6,29.23705791552145,0,0
34.0,34.0,0.0,0.0,33.11764705882353,33.11764705882353,137.0,191.0,5.026178010471204,4.836084128923484,64.0,29.0,11.921875,11.0,112.0,4.0,11.764705882352942,28.0,6.131206692139004,1.3235294117647058,2.0,6.0,13.0,31.0,44.0,180.0,982.6976913547136,rq0_0309,Scalabrino,12,50,6,5,0,0,0,0,0,0,18,29.19887659591834,0,0
11.0,11.0,0.0,0.0,77.45454545454545,77.45454545454545,115.0,110.0,7.1909090909090905,4.4340344438230455,36.0,15.0,19.27777777777778,7.0,67.0,0.0,11.272727272727272,16.0,5.609908589287822,0.8181818181818182,1.0,1.0,12.0,15.0,27.0,103.0,489.75341272283725,rq0_0310,Scalabrino,2,26,1,0,0,0,0,0,0,0,6,31.31471810902876,0,0
41.0,41.0,0.0,0.024390243902439,36.14634146341464,36.14634146341464,118.0,184.0,6.782608695652174,5.040177386766296,73.0,34.0,14.95890410958904,14.0,97.0,0.0,15.804878048780488,28.0,6.783119334934125,2.1463414634146343,4.0,6.0,13.0,34.0,47.0,170.0,944.2801047851984,rq0_0311,Scalabrino,12,40,6,3,2,0,0,0,0,1,9,31.268749283223038,0,1
31.0,31.0,0.0,0.032258064516129,33.70967741935484,33.70967741935484,113.0,163.0,5.435582822085889,4.812811249002842,58.0,29.0,12.70689655172414,12.0,93.0,0.0,13.03225806451613,24.0,4.97402200448939,1.7741935483870968,3.0,4.0,13.0,29.0,42.0,151.0,814.2399308395928,rq0_0312,Scalabrino,14,40,4,3,0,0,0,0,0,0,14,30.939267823339463,0,1
